locusName	arabi-defline
estExt_Genewise1.C_190165	ribosomal protein L22
estExt_Genewise1.C_190188	eukaryotic translation initiation factor 2 (eIF-2) family protein
estExt_Genewise1.C_190240	isoamylase 3
estExt_Genewise1.C_190274	Protein kinase superfamily protein
estExt_Genewise1.C_190294	RING/U-box superfamily protein
estExt_Genewise1.C_200047	vacuolar ATP synthase subunit A
estExt_Genewise1.C_200060	UDP-D-glucose/UDP-D-galactose 4-epimerase 1
estExt_Genewise1.C_200081	ribosomal protein L18
estExt_Genewise1.C_200107	FAD/NAD(P)-binding oxidoreductase family protein
estExt_Genewise1.C_200111	MOS4-associated  complex 3A
estExt_Genewise1.C_200144	TCP-1/cpn60 chaperonin family protein
estExt_Genewise1.C_200175	ADP-ribosylation factor A1B
estExt_Genewise1.C_200192	Histone superfamily protein
estExt_Genewise1.C_200206	prohibitin 3
estExt_Genewise1.C_200239	3-ketoacyl-CoA synthase 11
estExt_Genewise1.C_210016	
estExt_Genewise1.C_210028	ureidoglycolate amidohydrolase
estExt_Genewise1.C_210045	
estExt_Genewise1.C_210050	indole-3-butyric acid response 1
estExt_Genewise1.C_210054	Ubiquitin-conjugating enzyme family protein
estExt_Genewise1.C_210083	heat shock protein 70
estExt_Genewise1.C_210108	DNA ligase 1
estExt_Genewise1.C_210122	TLC ATP/ADP transporter
estExt_Genewise1.C_210127	Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
estExt_Genewise1.C_220010	P-loop containing nucleoside triphosphate hydrolases superfamily protein
estExt_Genewise1.C_220080	Ergosterol biosynthesis ERG4/ERG24 family
estExt_Genewise1.C_220108	P-loop containing nucleoside triphosphate hydrolases superfamily protein
estExt_Genewise1.C_220111	stromal ascorbate peroxidase
estExt_Genewise1.C_220179	
estExt_Genewise1.C_220182	20S proteasome beta subunit G1
estExt_Genewise1.C_230022	Iron-sulphur cluster biosynthesis family protein
gw1.2.223.1	DNA helicase (RECQl4A)
estExt_Genewise1.C_230065	
estExt_Genewise1.C_230083	chloroplast signal recognition particle 54 kDa subunit
estExt_Genewise1.C_230116	phosphate transporter 4;5
estExt_Genewise1.C_230157	
estExt_Genewise1.C_230163	vaculolar sorting receptor 3
estExt_Genewise1.C_230164	
gw1.14.79.1	UDP-Glycosyltransferase superfamily protein
estExt_Genewise1.C_240017	aspartate aminotransferase 5
estExt_Genewise1.C_240041	
estExt_Genewise1.C_240087	Ras-related small GTP-binding family protein
estExt_Genewise1.C_250062	ureidoglycine aminohydrolase
estExt_Genewise1.C_250095	cyclophilin71
estExt_Genewise1.C_250101	Protein kinase superfamily protein
estExt_Genewise1.C_250106	Cyclin-like family protein
estExt_Genewise1.C_250109	Zinc-binding ribosomal protein family protein
estExt_Genewise1.C_260037	methylcrotonyl-CoA carboxylase alpha chain, mitochondrial / 3-methylcrotonyl-CoA carboxylase 1 (MCCA)
estExt_Genewise1.C_260046	Carbohydrate-binding-like fold
estExt_Genewise1.C_260051	glyceraldehyde-3-phosphate dehydrogenase of plastid 1
estExt_Genewise1.C_260066	CemA-like proton extrusion protein-related
estExt_Genewise1.C_260068	RNA-binding (RRM/RBD/RNP motifs) family protein
estExt_Genewise1.C_270006	acetyl-CoA carboxylase 1
estExt_Genewise1Plus.C_10009	S phase kinase-associated protein 1
estExt_Genewise1Plus.C_10032	alfin-like 1
estExt_Genewise1Plus.C_10038	20S proteasome beta subunit D1
estExt_Genewise1Plus.C_10044	Rer1 family protein
estExt_Genewise1Plus.C_10067	seed imbibition 2
estExt_Genewise1Plus.C_10081	ARP protein (REF)
estExt_Genewise1Plus.C_10083	
estExt_Genewise1Plus.C_10091	Chaperone protein htpG family protein
estExt_Genewise1Plus.C_10104	branched-chain amino acid aminotransferase 5 / branched-chain amino acid transaminase 5 (BCAT5)
estExt_Genewise1Plus.C_10136	
estExt_Genewise1Plus.C_10137	tRNA synthetase class I (I, L, M and V) family protein
estExt_Genewise1Plus.C_10150	
estExt_Genewise1Plus.C_10153	RNA polymerase II large subunit
estExt_Genewise1Plus.C_10187	O-acetylserine (thiol) lyase (OAS-TL) isoform A1
estExt_Genewise1Plus.C_10196	cytochrome c oxidase 15
estExt_Genewise1Plus.C_10243	SEC7-like guanine nucleotide exchange family protein
estExt_Genewise1Plus.C_10287	recovery protein 3
estExt_Genewise1Plus.C_10299	lipoic acid synthase 1
estExt_Genewise1Plus.C_10304	Adaptin family protein
estExt_Genewise1Plus.C_10331	Protein of unknown function (DUF155)
estExt_Genewise1Plus.C_10343	Amino acid dehydrogenase family protein
estExt_Genewise1Plus.C_10346	glutamate:glyoxylate aminotransferase
estExt_Genewise1Plus.C_10349	
estExt_Genewise1Plus.C_10352	Mob1/phocein family protein
estExt_Genewise1Plus.C_10382	
estExt_Genewise1Plus.C_10404	
estExt_Genewise1Plus.C_10445	RNA helicase 1
estExt_Genewise1Plus.C_10471	dicarboxylate transport 2.1
estExt_Genewise1Plus.C_10473	alpha/beta-Hydrolases superfamily protein
estExt_Genewise1Plus.C_10489	ER-type Ca2+-ATPase 2
estExt_Genewise1Plus.C_10492	Metallopeptidase M24 family protein
estExt_Genewise1Plus.C_10524	RNA-binding (RRM/RBD/RNP motifs) family protein
estExt_Genewise1Plus.C_10570	S-adenosylmethionine synthetase family protein
estExt_Genewise1Plus.C_10572	N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein
estExt_Genewise1Plus.C_10596	NAD(P)-linked oxidoreductase superfamily protein
estExt_Genewise1Plus.C_10602	DNA directed RNA polymerase, 7 kDa subunit
estExt_Genewise1Plus.C_10605	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
estExt_Genewise1Plus.C_10621	alpha/beta-Hydrolases superfamily protein
estExt_Genewise1Plus.C_10669	Glucose-1-phosphate adenylyltransferase family protein
estExt_Genewise1Plus.C_10674	cinnamyl alcohol dehydrogenase 6
estExt_Genewise1Plus.C_10725	Membrane trafficking VPS53 family protein
estExt_Genewise1Plus.C_10732	peptidyl-prolyl cis-trans isomerase / cyclophilin-40 (CYP40) / rotamase
estExt_Genewise1Plus.C_10736	CAX-interacting protein 2
estExt_Genewise1Plus.C_10740	translocon outer complex protein 120
estExt_Genewise1Plus.C_20007	Dihydrolipoamide acetyltransferase, long form protein
estExt_Genewise1Plus.C_20019	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
estExt_Genewise1Plus.C_20040	
estExt_Genewise1Plus.C_20043	Radical SAM superfamily protein
estExt_Genewise1Plus.C_20046	OSBP(oxysterol binding protein)-related protein 1C
estExt_Genewise1Plus.C_20081	P-loop containing nucleoside triphosphate hydrolases superfamily protein
estExt_Genewise1Plus.C_20090	
estExt_Genewise1Plus.C_20099	
estExt_Genewise1Plus.C_20133	laccase 14
estExt_Genewise1Plus.C_20135	flavodoxin family protein / radical SAM domain-containing protein
estExt_Genewise1Plus.C_20144	Ribosomal RNA processing Brix domain protein
estExt_Genewise1Plus.C_20190	Actin-like ATPase superfamily protein
estExt_Genewise1Plus.C_20213	Endomembrane protein 70 protein family
estExt_Genewise1Plus.C_20248	beta-fructofuranosidase 5
estExt_Genewise1Plus.C_20269	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
estExt_Genewise1Plus.C_20285	pyrroline-5- carboxylate (P5C) reductase
estExt_Genewise1Plus.C_20291	fatty acid desaturase 5
estExt_Genewise1Plus.C_20293	Ubiquitin-like superfamily protein
estExt_Genewise1Plus.C_20299	elongation factor family protein
estExt_Genewise1Plus.C_20304	ARM repeat superfamily protein
estExt_Genewise1Plus.C_20309	Galactose mutarotase-like superfamily protein
estExt_Genewise1Plus.C_20333	VH1-interacting kinase
estExt_Genewise1Plus.C_20339	ABC transporter family protein
estExt_Genewise1Plus.C_20380	pre-mRNA splicing factor-related
estExt_Genewise1Plus.C_20388	ATP binding microtubule motor family protein
estExt_Genewise1Plus.C_20417	UDP-glucose pyrophosphorylase 3
estExt_Genewise1Plus.C_20422	related to ubiquitin 1
estExt_Genewise1Plus.C_20431	Patched family protein
estExt_Genewise1Plus.C_20474	photosystem I subunit F
estExt_Genewise1Plus.C_20477	proteasome family protein
estExt_Genewise1Plus.C_20488	RAB GTPase homolog B1C
estExt_Genewise1Plus.C_20498	aconitase 2
estExt_Genewise1Plus.C_20537	Clathrin adaptor complexes medium subunit family protein
estExt_Genewise1Plus.C_20541	Cell differentiation, Rcd1-like protein
estExt_Genewise1Plus.C_20543	catalytics;transferases;[acyl-carrier-protein] S-malonyltransferases;binding
estExt_Genewise1Plus.C_20564	HAD-superfamily hydrolase, subfamily IG, 5\'-nucleotidase
estExt_Genewise1Plus.C_20570	photosystem II light harvesting complex gene 2.3
estExt_Genewise1Plus.C_20578	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
estExt_Genewise1Plus.C_20584	isoamylase 1
estExt_Genewise1Plus.C_20589	haloacid dehalogenase-like hydrolase family protein
estExt_Genewise1Plus.C_20607	ALG6, ALG8 glycosyltransferase family
estExt_Genewise1Plus.C_20630	GLN phosphoribosyl pyrophosphate amidotransferase 1
estExt_Genewise1Plus.C_20641	G10 family protein
estExt_Genewise1Plus.C_20673	Ribosomal L28 family
estExt_Genewise1Plus.C_20675	6-phosphogluconate dehydrogenase family protein
estExt_Genewise1Plus.C_20690	Peptidase family M48 family protein
estExt_Genewise1Plus.C_20698	MIF4G domain-containing protein / MA3 domain-containing protein
estExt_Genewise1Plus.C_20702	peptidyl-prolyl cis-trans isomerases
estExt_Genewise1Plus.C_20732	plant intracellular ras group-related LRR 5
estExt_Genewise1Plus.C_20733	5\'-3\' exonuclease family protein
estExt_Genewise1Plus.C_20760	Ribosomal protein S12/S23 family protein
estExt_Genewise1Plus.C_20779	ribosomal protein S27
estExt_Genewise1Plus.C_30010	Major facilitator superfamily protein
estExt_Genewise1Plus.C_30013	Transducin/WD40 repeat-like superfamily protein
estExt_Genewise1Plus.C_30041	4-hydroxy-3-methylbut-2-enyl diphosphate synthase
estExt_Genewise1Plus.C_30064	hydroxymethylglutaryl-CoA synthase / HMG-CoA synthase / 3-hydroxy-3-methylglutaryl coenzyme A synthase
estExt_Genewise1Plus.C_30080	
estExt_Genewise1Plus.C_30090	sulfate transporter 4;2
estExt_Genewise1Plus.C_30103	stromal cell-derived factor 2-like protein precursor
estExt_Genewise1Plus.C_30118	non-ATPase subunit 9
estExt_Genewise1Plus.C_30121	pleiotropic regulatory locus 1
estExt_Genewise1Plus.C_30138	beta-amylase 1
estExt_Genewise1Plus.C_30144	Transducin/WD40 repeat-like superfamily protein
estExt_Genewise1Plus.C_30156	tripeptidyl peptidase ii
estExt_Genewise1Plus.C_30167	Ras-related small GTP-binding family protein
estExt_Genewise1Plus.C_30172	UDP-Glycosyltransferase superfamily protein
estExt_Genewise1Plus.C_30190	UbiA prenyltransferase family protein
estExt_Genewise1Plus.C_30226	high cyclic electron flow 1
estExt_Genewise1Plus.C_30239	Protein of unknown function (DUF1279)
estExt_Genewise1Plus.C_30250	phytoene desaturation 1
estExt_Genewise1Plus.C_30252	Ribophorin I
estExt_Genewise1Plus.C_30273	Ku70-binding family protein
estExt_Genewise1Plus.C_30279	Insulinase (Peptidase family M16) family protein
estExt_Genewise1Plus.C_30283	GTP binding Elongation factor Tu family protein
estExt_Genewise1Plus.C_30289	DNA GYRASE B2
estExt_Genewise1Plus.C_30295	Protein of unknown function (DUF185)
estExt_Genewise1Plus.C_30307	OSBP(oxysterol binding protein)-related protein 1A
estExt_Genewise1Plus.C_30312	
estExt_Genewise1Plus.C_30321	Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
estExt_Genewise1Plus.C_30338	urophorphyrin methylase 1
estExt_Genewise1Plus.C_30348	
estExt_Genewise1Plus.C_30366	Cobalamin biosynthesis CobW-like protein
estExt_Genewise1Plus.C_30371	pumilio 8
estExt_Genewise1Plus.C_30375	Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein
estExt_Genewise1Plus.C_30399	Endoplasmic reticulum vesicle transporter protein
estExt_Genewise1Plus.C_30403	acetyl Co-enzyme a carboxylase carboxyltransferase alpha subunit
estExt_Genewise1Plus.C_30413	
estExt_Genewise1Plus.C_30441	Protein kinase superfamily protein
estExt_Genewise1Plus.C_30446	cyanase
estExt_Genewise1Plus.C_30475	tRNA synthetase beta subunit family protein
estExt_Genewise1Plus.C_30477	Ribosomal protein S3Ae
estExt_Genewise1Plus.C_30482	chaperonin 20
estExt_Genewise1Plus.C_30509	SNF1-related protein kinase 2.5
estExt_Genewise1Plus.C_30513	dihydrodipicolinate synthase
estExt_Genewise1Plus.C_30519	non-intrinsic ABC protein 11
estExt_Genewise1Plus.C_30527	Melibiase family protein
estExt_Genewise1Plus.C_30532	ATPase, V0/A0 complex, subunit C/D
estExt_Genewise1Plus.C_30539	FAD-dependent oxidoreductase family protein
estExt_Genewise1Plus.C_30542	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
estExt_Genewise1Plus.C_30548	Protein kinase superfamily protein
estExt_Genewise1Plus.C_30567	metallopeptidase M24 family protein
estExt_Genewise1Plus.C_30583	photosystem I subunit l
estExt_Genewise1Plus.C_30608	vacuoleless1 (VCL1)
estExt_Genewise1Plus.C_30615	cell division protein ftsH, putative
estExt_Genewise1Plus.C_40016	PRP38 family protein
estExt_Genewise1Plus.C_40026	photosystem II subunit P-1
estExt_Genewise1Plus.C_40027	Flavin-binding monooxygenase family protein
estExt_Genewise1Plus.C_40031	ARM repeat superfamily protein
estExt_Genewise1Plus.C_40045	
estExt_Genewise1Plus.C_40050	Esterase/lipase/thioesterase family protein
estExt_Genewise1Plus.C_40059	ABC-2 type transporter family protein
estExt_Genewise1Plus.C_40076	bidirectional amino acid transporter 1
estExt_Genewise1Plus.C_40090	tonoplast dicarboxylate transporter
estExt_Genewise1Plus.C_40104	MBOAT (membrane bound O-acyl transferase) family protein
estExt_Genewise1Plus.C_40206	K+ efflux antiporter 5
estExt_Genewise1Plus.C_40224	glutamine-fructose-6-phosphate transaminase (isomerizing)s;sugar binding;transaminases
estExt_Genewise1Plus.C_40236	protein arginine methyltransferase 10
estExt_Genewise1Plus.C_40250	small RNA degrading nuclease 1
estExt_Genewise1Plus.C_40253	
estExt_Genewise1Plus.C_40305	golgi nucleotide sugar transporter 4
estExt_Genewise1Plus.C_40381	transducin family protein / WD-40 repeat family protein
estExt_Genewise1Plus.C_40436	Biotin/lipoate A/B protein ligase family
estExt_Genewise1Plus.C_40452	sterol methyltransferase 2
estExt_Genewise1Plus.C_40489	Aldolase superfamily protein
estExt_Genewise1Plus.C_40492	Ribosomal S17 family protein
estExt_Genewise1Plus.C_40524	Coatomer epsilon subunit
estExt_Genewise1Plus.C_40527	Polynucleotidyl transferase, ribonuclease H-like superfamily protein
estExt_Genewise1Plus.C_40555	aleurain-like protease
estExt_Genewise1Plus.C_40563	P-type ATPase of Arabidopsis 2
estExt_Genewise1Plus.C_40584	NOP56-like pre RNA processing ribonucleoprotein
estExt_Genewise1Plus.C_40585	Root hair defective 3 GTP-binding protein (RHD3)
estExt_Genewise1Plus.C_40602	gamma subunit of Mt ATP synthase
estExt_Genewise1Plus.C_40610	PGR5-like B
estExt_Genewise1Plus.C_40613	WD-40 repeat family protein / small nuclear ribonucleoprotein Prp4p-related
estExt_Genewise1Plus.C_40653	T-complex protein 1 alpha subunit
estExt_Genewise1Plus.C_40678	
estExt_Genewise1Plus.C_40685	Pre-mRNA-processing-splicing factor
estExt_Genewise1Plus.C_40696	DEA(D/H)-box RNA helicase family protein
estExt_Genewise1Plus.C_40708	Ribosomal protein L1p/L10e family
estExt_Genewise1Plus.C_40710	cofactor assembly of complex C
estExt_Genewise1Plus.C_40721	chlorophyllase 2
estExt_Genewise1Plus.C_40733	DEAD box RNA helicase family protein
estExt_Genewise1Plus.C_40760	Splicing factor, CC1-like
estExt_Genewise1Plus.C_40769	Protein of unknown function (DUF1997)
estExt_Genewise1Plus.C_50015	glutamate dehydrogenase 2
estExt_Genewise1Plus.C_50034	AMP-dependent synthetase and ligase family protein
estExt_Genewise1Plus.C_50036	CLPC homologue 1
estExt_Genewise1Plus.C_50043	nucleotide-rhamnose synthase/epimerase-reductase
estExt_Genewise1Plus.C_50048	acetyl-CoA synthetase
estExt_Genewise1Plus.C_50057	AZA-guanine resistant1
estExt_Genewise1Plus.C_50059	Protein kinase superfamily protein
estExt_Genewise1Plus.C_50063	cyclophilin 38
estExt_Genewise1Plus.C_50073	
estExt_Genewise1Plus.C_50077	basic transcription factor 3
estExt_Genewise1Plus.C_50117	ABC transporter of the mitochondrion 3
estExt_Genewise1Plus.C_50136	sumo conjugation enzyme 1
estExt_Genewise1Plus.C_50143	Pyruvate phosphate dikinase, PEP/pyruvate binding domain
estExt_Genewise1Plus.C_50213	DegP protease 7
estExt_Genewise1Plus.C_50218	ADPGLC-PPase large subunit
estExt_Genewise1Plus.C_50221	Trypsin family protein with PDZ domain
estExt_Genewise1Plus.C_50236	Ribosomal protein S13/S18 family
estExt_Genewise1Plus.C_50239	PAM domain (PCI/PINT associated module) protein
estExt_Genewise1Plus.C_50260	ureide permease 2
estExt_Genewise1Plus.C_50263	NAD(P)-binding Rossmann-fold superfamily protein
estExt_Genewise1Plus.C_50264	Lactoylglutathione lyase / glyoxalase I family protein
gw1.7.154.1	Nucleotide-diphospho-sugar transferases superfamily protein
estExt_Genewise1Plus.C_50338	Copper amine oxidase family protein
estExt_Genewise1Plus.C_50344	non-intrinsic ABC protein 9
estExt_Genewise1Plus.C_50356	Calcineurin-like metallo-phosphoesterase superfamily protein
estExt_Genewise1Plus.C_50360	
estExt_Genewise1Plus.C_50369	phytanoyl-CoA dioxygenase (PhyH) family protein
estExt_Genewise1Plus.C_50372	
estExt_Genewise1Plus.C_50409	
estExt_Genewise1Plus.C_50418	DNA methyltransferase-2
estExt_Genewise1Plus.C_50422	Mo25 family protein
estExt_Genewise1Plus.C_50429	U5 small nuclear ribonucleoprotein helicase
estExt_Genewise1Plus.C_50442	4\'-phosphopantetheinyl transferase superfamily
estExt_Genewise1Plus.C_50458	
estExt_Genewise1Plus.C_50463	Ribosomal L29 family protein
estExt_Genewise1Plus.C_50474	alpha/beta-Hydrolases superfamily protein
estExt_Genewise1Plus.C_50483	P-loop containing nucleoside triphosphate hydrolases superfamily protein
estExt_Genewise1Plus.C_50509	
estExt_Genewise1Plus.C_50528	alpha-amylase-like
estExt_Genewise1Plus.C_50534	phosphoglycerate/bisphosphoglycerate mutase family protein
estExt_Genewise1Plus.C_50547	NagB/RpiA/CoA transferase-like superfamily protein
estExt_Genewise1Plus.C_50556	Aldolase-type TIM barrel family protein
estExt_Genewise1Plus.C_60007	ribosomal protein 5B
estExt_Genewise1Plus.C_60013	initiator tRNA phosphoribosyl transferase family protein
estExt_Genewise1Plus.C_60020	chlorophyll A/B binding protein 1
estExt_Genewise1Plus.C_60031	ZPR1 zinc-finger domain protein
estExt_Genewise1Plus.C_60038	
estExt_Genewise1Plus.C_60041	
estExt_Genewise1Plus.C_60076	P-loop containing nucleoside triphosphate hydrolases superfamily protein
estExt_Genewise1Plus.C_60083	transthyretin-like protein
estExt_Genewise1Plus.C_60099	Transducin family protein / WD-40 repeat family protein
estExt_Genewise1Plus.C_60115	ATPase, AAA-type, CDC48 protein
estExt_Genewise1Plus.C_60130	Ssu72-like family protein
estExt_Genewise1Plus.C_60144	
estExt_Genewise1Plus.C_60164	GTP-binding protein-related
estExt_Genewise1Plus.C_60205	Threonyl-tRNA synthetase
