transcriptId	proteinId	kogid	kogdefline	kogClass	kogGroup
54954	54954	KOG0032	Ca2+/calmodulin-dependent protein kinase, EF-Hand protein superfamily	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
48393	48393	KOG4716	Thioredoxin reductase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
47737	47737	KOG0106	Alternative splicing factor SRp55/B52/SRp75 (RRM superfamily)	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
45050	45050	KOG2319	Vacuolar assembly/sorting protein VPS9	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
48391	48391	KOG2508	Predicted phospholipase	Lipid transport and metabolism 	METABOLISM
48390	48390	KOG3572	Uncharacterized conserved protein, contains DEP domain	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
14301	14301	KOG4494	Cell surface ATP diphosphohydrolase Apyrase	Nucleotide transport and metabolism 	METABOLISM
34626	34626	KOG0381	HMG box-containing protein	General function prediction only 	POORLY CHARACTERIZED
37967	37967	KOG0800	FOG: Predicted E3 ubiquitin ligase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
48388	48388	KOG2766	Predicted membrane protein	Function unknown 	POORLY CHARACTERIZED
45043	45043	KOG3599	Ca2+-modulated nonselective cation channel polycystin	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
45043	45043	KOG3599	Ca2+-modulated nonselective cation channel polycystin	Inorganic ion transport and metabolism 	METABOLISM
52260	52260	KOG1041	Translation initiation factor 2C (eIF-2C) and related proteins	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
37960	37960	KOG1285	Beta, beta-carotene 15,15'-dioxygenase and related enzymes	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
11759	11759	KOG4754	Predicted phosphoglycerate mutase	Carbohydrate transport and metabolism 	METABOLISM
47728	47728	KOG0724	Zuotin and related molecular chaperones (DnaJ superfamily), contains DNA-binding domains	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
47726	47726	KOG0724	Zuotin and related molecular chaperones (DnaJ superfamily), contains DNA-binding domains	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
47725	47725	KOG3735	Tropomodulin and leiomodulin	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
1196	1196	KOG0619	FOG: Leucine rich repeat	General function prediction only 	POORLY CHARACTERIZED
47724	47724	KOG1840	Kinesin light chain	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
54940	54940	KOG4293	Predicted membrane protein, contains DoH and Cytochrome b-561/ferric reductase transmembrane domains	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
47720	47720	KOG0335	ATP-dependent RNA helicase	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
42498	42498	KOG4597	Serine proteinase inhibitor (KU family) with thrombospondin repeats	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
42497	42497	KOG1822	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
42495	42495	KOG1539	WD repeat protein	General function prediction only 	POORLY CHARACTERIZED
42494	42494	KOG4293	Predicted membrane protein, contains DoH and Cytochrome b-561/ferric reductase transmembrane domains	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
28056	28056	KOG2263	Methionine synthase II (cobalamin-independent)	Amino acid transport and metabolism 	METABOLISM
45037	45037	KOG4597	Serine proteinase inhibitor (KU family) with thrombospondin repeats	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
34610	34610	KOG3332	N-acetylglucosaminyl phosphatidylinositol de-N-acetylase	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
48376	48376	KOG3190	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
48375	48375	KOG1023	Natriuretic peptide receptor, guanylate cyclase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
54935	54935	KOG0935	Clathrin adaptor complex, small subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
45032	45032	KOG1426	FOG: RCC1 domain	Function unknown 	POORLY CHARACTERIZED
47712	47712	KOG2157	Predicted tubulin-tyrosine ligase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
22166	22166	KOG2474	Zinc transporter and related ZIP domain-containing proteins	Inorganic ion transport and metabolism 	METABOLISM
47710	47710	KOG2992	Nucleolar GTPase/ATPase p130	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
11740	11740	KOG1377	Uridine 5'- monophosphate synthase/orotate phosphoribosyltransferase	Nucleotide transport and metabolism 	METABOLISM
42487	42487	KOG2693	Putative zinc transporter	Inorganic ion transport and metabolism 	METABOLISM
18280	18280	KOG0351	ATP-dependent DNA helicase	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
42483	42483	KOG1203	Predicted dehydrogenase	Carbohydrate transport and metabolism 	METABOLISM
42481	42481	KOG4178	Soluble epoxide hydrolase	Lipid transport and metabolism 	METABOLISM
52248	52248	KOG1958	Glycosyl hydrolase, family 38 - alpha-mannosidase	Carbohydrate transport and metabolism 	METABOLISM
37949	37949	KOG3263	Nucleic acid binding protein	General function prediction only 	POORLY CHARACTERIZED
45029	45029	KOG0939	E3 ubiquitin-protein ligase/Putative upstream regulatory element binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
45029	45029	KOG0939	E3 ubiquitin-protein ligase/Putative upstream regulatory element binding protein	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
45024	45024	KOG3703	Heparan sulfate N-deacetylase/N-sulfotransferase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
54926	54926	KOG0368	Acetyl-CoA carboxylase	Lipid transport and metabolism 	METABOLISM
47709	47709	KOG1023	Natriuretic peptide receptor, guanylate cyclase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
45022	45022	KOG4849	mRNA cleavage factor I subunit/CPSF subunit	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
47708	47708	KOG2992	Nucleolar GTPase/ATPase p130	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
45020	45020	KOG2827	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
48362	48362	KOG0619	FOG: Leucine rich repeat	General function prediction only 	POORLY CHARACTERIZED
47706	47706	KOG3134	Predicted membrane protein	Function unknown 	POORLY CHARACTERIZED
48361	48361	KOG0627	Heat shock transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
47705	47705	KOG0825	PHD Zn-finger protein	General function prediction only 	POORLY CHARACTERIZED
47704	47704	KOG1870	Ubiquitin C-terminal hydrolase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
47702	47702	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
47701	47701	KOG1216	von Willebrand factor and related coagulation proteins	Defense mechanisms 	CELLULAR PROCESSES AND SIGNALING
47701	47701	KOG1216	von Willebrand factor and related coagulation proteins	Extracellular structures 	CELLULAR PROCESSES AND SIGNALING
25495	25495	KOG2094	Predicted DNA damage inducible protein	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
42479	42479	KOG2693	Putative zinc transporter	Inorganic ion transport and metabolism 	METABOLISM
42478	42478	KOG0323	TFIIF-interacting CTD phosphatases, including NLI-interacting factor	Transcription 	INFORMATION STORAGE AND PROCESSING
42474	42474	KOG0762	Mitochondrial carrier protein	Energy production and conversion 	METABOLISM
35253	35253	KOG1584	Sulfotransferase	General function prediction only 	POORLY CHARACTERIZED
9731	9731	KOG1669	Predicted mRNA cap-binding protein related to eIF-4E	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
45013	45013	KOG2207	Predicted 3'-5' exonuclease	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
45012	45012	KOG0800	FOG: Predicted E3 ubiquitin ligase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
48354	48354	KOG1023	Natriuretic peptide receptor, guanylate cyclase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
54915	54915	KOG1481	Cysteine synthase	Amino acid transport and metabolism 	METABOLISM
45011	45011	KOG0800	FOG: Predicted E3 ubiquitin ligase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
48350	48350	KOG1023	Natriuretic peptide receptor, guanylate cyclase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
11720	11720	KOG0230	Phosphatidylinositol-4-phosphate 5-kinase and related FYVE finger-containing proteins	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
3843	3843	KOG0698	Serine/threonine protein phosphatase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
42467	42467	KOG1111	N-acetylglucosaminyltransferase complex, subunit PIG-A/SPT14, required for phosphatidylinositol biosynthesis/Sulfolipid synthase	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
42467	42467	KOG1111	N-acetylglucosaminyltransferase complex, subunit PIG-A/SPT14, required for phosphatidylinositol biosynthesis/Sulfolipid synthase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
42467	42467	KOG1111	N-acetylglucosaminyltransferase complex, subunit PIG-A/SPT14, required for phosphatidylinositol biosynthesis/Sulfolipid synthase	Lipid transport and metabolism 	METABOLISM
41807	41807	KOG1358	Serine palmitoyltransferase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
42461	42461	KOG3671	Actin regulatory protein (Wiskott-Aldrich syndrome protein)	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
42461	42461	KOG3671	Actin regulatory protein (Wiskott-Aldrich syndrome protein)	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
9728	9728	KOG4192	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
45009	45009	KOG2549	Transcription initiation factor TFIID, subunit TAF6 (also component of histone acetyltransferase SAGA)	Transcription 	INFORMATION STORAGE AND PROCESSING
35240	35240	KOG1683	Hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase	Lipid transport and metabolism 	METABOLISM
45008	45008	KOG0592	3-phosphoinositide-dependent protein kinase (PDK1)	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
38581	38581	KOG1217	Fibrillins and related proteins containing Ca2+-binding EGF-like domains	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
52223	52223	KOG3110	Riboflavin kinase	Coenzyme transport and metabolism 	METABOLISM
37922	37922	KOG2317	Putative translation initiation inhibitor UK114/IBM1	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
48345	48345	KOG3688	Cyclic GMP phosphodiesterase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
45002	45002	KOG1216	von Willebrand factor and related coagulation proteins	Defense mechanisms 	CELLULAR PROCESSES AND SIGNALING
45002	45002	KOG1216	von Willebrand factor and related coagulation proteins	Extracellular structures 	CELLULAR PROCESSES AND SIGNALING
45001	45001	KOG4851	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
54901	54901	KOG2595	Predicted GTPase activator protein	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
1155	1155	KOG0186	Proline oxidase	Amino acid transport and metabolism 	METABOLISM
11710	11710	KOG3138	Predicted N-acetyltransferase	General function prediction only 	POORLY CHARACTERIZED
3832	3832	KOG2024	Beta-Glucuronidase GUSB (glycosylhydrolase superfamily 2)	Carbohydrate transport and metabolism 	METABOLISM
42458	42458	KOG2790	Phosphoserine aminotransferase	Amino acid transport and metabolism 	METABOLISM
42458	42458	KOG2790	Phosphoserine aminotransferase	Coenzyme transport and metabolism 	METABOLISM
45799	45799	KOG2092	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
42452	42452	KOG0672	Halotolerance protein HAL3 (contains flavoprotein domain)	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
42452	42452	KOG0672	Halotolerance protein HAL3 (contains flavoprotein domain)	Inorganic ion transport and metabolism 	METABOLISM
45795	45795	KOG1543	Cysteine proteinase Cathepsin L	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
42451	42451	KOG1840	Kinesin light chain	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
35233	35233	KOG0165	Microtubule-associated protein Asp	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
37918	37918	KOG0036	Predicted mitochondrial carrier protein	Nucleotide transport and metabolism 	METABOLISM
45791	45791	KOG1808	AAA ATPase containing von Willebrand factor type A (vWA) domain	General function prediction only 	POORLY CHARACTERIZED
37916	37916	KOG0767	Mitochondrial phosphate carrier protein	Energy production and conversion 	METABOLISM
48338	48338	KOG1990	Poly(A)-specific exoribonuclease PARN	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
48337	48337	KOG1840	Kinesin light chain	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
1143	1143	KOG0691	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
42446	42446	KOG2848	1-acyl-sn-glycerol-3-phosphate acyltransferase	Lipid transport and metabolism 	METABOLISM
45789	45789	KOG2722	Predicted membrane protein	Function unknown 	POORLY CHARACTERIZED
7026	7026	KOG1164	Casein kinase (serine/threonine/tyrosine protein kinase)	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
28009	28009	KOG1638	Steroid reductase	Lipid transport and metabolism 	METABOLISM
42443	42443	KOG0318	WD40 repeat stress protein/actin interacting protein	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
42442	42442	KOG0998	Synaptic vesicle protein EHS-1 and related EH domain proteins	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
42442	42442	KOG0998	Synaptic vesicle protein EHS-1 and related EH domain proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
45785	45785	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
52208	52208	KOG0023	Alcohol dehydrogenase, class V	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
45782	45782	KOG1362	Choline transporter-like protein	Lipid transport and metabolism 	METABOLISM
37908	37908	KOG2571	Chitin synthase/hyaluronan synthase (glycosyltransferases)	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
45780	45780	KOG0519	Sensory transduction histidine kinase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
9701	9701	KOG0126	Predicted RNA-binding protein (RRM superfamily)	General function prediction only 	POORLY CHARACTERIZED
37902	37902	KOG0391	SNF2 family DNA-dependent ATPase	General function prediction only 	POORLY CHARACTERIZED
48325	48325	KOG4443	Putative transcription factor HALR/MLL3, involved in embryonic development	General function prediction only 	POORLY CHARACTERIZED
12355	12355	KOG1715	Mitochondrial/chloroplast ribosomal protein L12	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
12354	12354	KOG1715	Mitochondrial/chloroplast ribosomal protein L12	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
15692	15692	KOG3319	Predicted membrane protein	Function unknown 	POORLY CHARACTERIZED
43099	43099	KOG2848	1-acyl-sn-glycerol-3-phosphate acyltransferase	Lipid transport and metabolism 	METABOLISM
18239	18239	KOG1189	Global transcriptional regulator, cell division control protein	Amino acid transport and metabolism 	METABOLISM
