#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
30786474	Cre02.g091550	Cre02.g091550.t1.2	Cre02.g091550.t1.2	PF08536	PTHR31745,PTHR31745:SF1					AT2G02740.2	ATWHY3,PTAC11,WHY3	ssDNA-binding transcriptional regulator
30785524	Cre02.g091567	Cre02.g091567.t1.1	Cre02.g091567.t1.1									
30785525	Cre02.g091567	Cre02.g091567.t2.1	Cre02.g091567.t2.1									
30786152	Cre02.g091600	Cre02.g091600.t1.1	Cre02.g091600.t1.1									
30785195	Cre02.g091650	Cre02.g091650.t1.1	Cre02.g091650.t1.1									
30785960	Cre02.g091700	Cre02.g091700.t1.2	Cre02.g091700.t1.2	PF13499,PF06565	PTHR12086,PTHR12086:SF9	KOG0043						
30784887	Cre02.g091750	Cre02.g091750.t1.2	Cre02.g091750.t1.2	PF00686	PTHR15048		2.7.9.5		GO:2001070	AT5G26570.1	ATGWD3,OK1,PWD	catalytics;carbohydrate kinases;phosphoglucan, water dikinases
30784888	Cre02.g091750	Cre02.g091750.t2.1	Cre02.g091750.t2.1	PF00686	PTHR15048		2.7.9.5		GO:2001070	AT5G26570.1	ATGWD3,OK1,PWD	catalytics;carbohydrate kinases;phosphoglucan, water dikinases
30784889	Cre02.g091750	Cre02.g091750.t3.1	Cre02.g091750.t3.1	PF00686	PTHR15048		2.7.9.5		GO:2001070	AT5G26570.2	ATGWD3,OK1,PWD	catalytics;carbohydrate kinases;phosphoglucan, water dikinases
30785886	Cre02.g091850	Cre02.g091850.t1.2	Cre02.g091850.t1.2	PF00378	PTHR11941,PTHR11941:SF61	KOG1679	4.2.1.18	K05607	GO:0008152,GO:0003824	AT4G16800.1		ATP-dependent caseinolytic (Clp) protease/crotonase family protein
30784953	Cre02.g091900	Cre02.g091900.t1.1	Cre02.g091900.t1.1			KOG1003						
30786018	Cre02.g091950	Cre02.g091950.t1.1	Cre02.g091950.t1.1	PF00211	PTHR11920		4.6.1.2		GO:0035556,GO:0016849,GO:0009190			
30786241	Cre02.g092000	Cre02.g092000.t1.1	Cre02.g092000.t1.1	PF13365	PTHR22939,PTHR22939:SF83	KOG1320	3.4.21.108			AT5G36950.1	DegP10	DegP protease 10
30785738	Cre02.g092050	Cre02.g092050.t1.1	Cre02.g092050.t1.1	PF00153	PTHR24089,PTHR24089:SF41	KOG0765		K15121		AT5G15640.1		Mitochondrial substrate carrier family protein
30785197	Cre02.g092076	Cre02.g092076.t1.1	Cre02.g092076.t1.1									
30784928	Cre02.g092100	Cre02.g092100.t1.2	Cre02.g092100.t1.2									
30785716	Cre02.g092150	Cre02.g092150.t1.2	Cre02.g092150.t1.2	PF13855	PTHR23155,PTHR23155:SF444	KOG0617			GO:0005515	AT1G35710.1		Protein kinase family protein with leucine-rich repeat domain
30785236	Cre02.g092200	Cre02.g092200.t1.2	Cre02.g092200.t1.2	PF13360								
30786424	Cre02.g092250	Cre02.g092250.t1.2	Cre02.g092250.t1.2	PF13414,PF07719,PF00254	PTHR10516	KOG0543	5.2.1.8		GO:0006457	AT3G21640.1	ATFKBP42,FKBP42,TWD1,UCU2	FKBP-type peptidyl-prolyl cis-trans isomerase family protein
30786316	Cre02.g092284	Cre02.g092284.t1.1	Cre02.g092284.t1.1	PF07847	PTHR22966	KOG4281	1.13.11.19		GO:0055114,GO:0016702	AT2G42670.1		Protein of unknown function (DUF1637)
30786317	Cre02.g092284	Cre02.g092284.t2.1	Cre02.g092284.t2.1	PF07847	PTHR22966	KOG4281	1.13.11.19	K10712	GO:0055114,GO:0016702	AT5G39890.1		Protein of unknown function (DUF1637)
30784988	Cre02.g092350	Cre02.g092350.t1.2	Cre02.g092350.t1.2	PF00067	PTHR24286,PTHR24286:SF24	KOG0684	1.14.13.70	K05917	GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT1G11680.1	CYP51,CYP51A2,CYP51G1,EMB1738	CYTOCHROME P450 51G1
30786123	Cre02.g092400	Cre02.g092400.t1.1	Cre02.g092400.t1.1	PF02136	PTHR10693	KOG2104			GO:0006810,GO:0005622	AT5G48650.1		Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain
30785576	Cre02.g092451	Cre02.g092451.t1.1	Cre02.g092451.t1.1									
30785207	Cre02.g092500	Cre02.g092500.t1.1	Cre02.g092500.t1.1	PF13086,PF13087,PF09416	PTHR10887,PTHR10887:SF378		3.6.4.13,3.6.4.12	K14326	GO:0008270,GO:0005737,GO:0005524,GO:0004386,GO:0003677,GO:0000184	AT5G47010.1	ATUPF1,LBA1,UPF1	RNA helicase, putative
30785727	Cre02.g092550	Cre02.g092550.t1.1	Cre02.g092550.t1.1	PF13371	PTHR10516,PTHR10516:SF322		5.2.1.8			AT5G21990.1		Tetratricopeptide repeat (TPR)-like superfamily protein
30784921	Cre02.g092600	Cre02.g092600.t1.2	Cre02.g092600.t1.2	PF01218	PTHR10755,PTHR10755:SF3	KOG1518	1.3.3.3	K00228	GO:0055114,GO:0006779,GO:0004109	AT1G03475.1	ATCPO-I,HEMF1,LIN2	Coproporphyrinogen III oxidase
30786337	Cre02.g092650	Cre02.g092650.t1.1	Cre02.g092650.t1.1									
30786300	Cre02.g092700	Cre02.g092700.t1.2	Cre02.g092700.t1.2	PF13868	PTHR15504,PTHR15504:SF0							
30785338	Cre02.g092750	Cre02.g092750.t1.1	Cre02.g092750.t1.1	PF01585,PF01728	PTHR16121,PTHR16121:SF2		2.1.1.296	K14590	GO:0003676,GO:0032259,GO:0008168			
30786325	Cre02.g092800	Cre02.g092800.t1.2	Cre02.g092800.t1.2									
30785179	Cre02.g092850	Cre02.g092850.t1.2	Cre02.g092850.t1.2	PF12799	PTHR15454			K10411		AT1G48540.1		Outer arm dynein light chain 1 protein
30785877	Cre02.g092900	Cre02.g092900.t1.2	Cre02.g092900.t1.2	PF07722,PF00958	PTHR11922,PTHR11922:SF2		6.3.5.2	K01951	GO:0016787,GO:0006541,GO:0006177,GO:0006164,GO:0005524,GO:0003922	AT1G63660.1		GMP synthase (glutamine-hydrolyzing), putative / glutamine amidotransferase, putative
30784865	Cre02.g092926	Cre02.g092926.t1.1	Cre02.g092926.t1.1									
30785619	Cre02.g092950	Cre02.g092950.t1.2	Cre02.g092950.t1.2									
30786430	Cre02.g092983	Cre02.g092983.t1.1	Cre02.g092983.t1.1									
30786390	Cre02.g093017	Cre02.g093017.t1.1	Cre02.g093017.t1.1									
30785068	Cre02.g093051	Cre02.g093051.t1.1	Cre02.g093051.t1.1	PF00078	PTHR19446		2.7.7.49			AT4G20520.1		RNA binding;RNA-directed DNA polymerases
30785970	Cre02.g093084	Cre02.g093084.t1.1	Cre02.g093084.t1.1									
30785205	Cre02.g093117	Cre02.g093117.t1.1	Cre02.g093117.t1.1									
30785404	Cre02.g093150	Cre02.g093150.t1.2	Cre02.g093150.t1.2		PTHR34605,PTHR34605:SF1							
30785405	Cre02.g093150	Cre02.g093150.t2.1	Cre02.g093150.t2.1		PTHR34605,PTHR34605:SF1							
30784804	Cre02.g093202	Cre02.g093202.t1.1	Cre02.g093202.t1.1		PTHR19446		2.7.7.49					
30786219	Cre02.g093252	Cre02.g093252.t1.1	Cre02.g093252.t1.1									
30785331	Cre02.g093300	Cre02.g093300.t1.1	Cre02.g093300.t1.1	PF08216	PTHR14978,PTHR14978:SF0	KOG2734		K12864		AT3G02710.1		ARM repeat superfamily protein
30785928	Cre02.g093350	Cre02.g093350.t1.1	Cre02.g093350.t1.1									
30785929	Cre02.g093350	Cre02.g093350.t2.1	Cre02.g093350.t2.1									
30784906	Cre02.g093401	Cre02.g093401.t1.1	Cre02.g093401.t1.1									
30786142	Cre02.g093450	Cre02.g093450.t1.2	Cre02.g093450.t1.2	PF00274	PTHR11627,PTHR11627:SF20	KOG1557	4.1.2.13	K01623	GO:0006096,GO:0004332	AT4G26530.2		Aldolase superfamily protein
30786143	Cre02.g093500	Cre02.g093500.t1.2	Cre02.g093500.t1.2	PF00873,PF03176	PTHR10796	KOG1934			GO:0016020,GO:0006810,GO:0005215	AT4G38350.1		Patched family protein
30786144	Cre02.g093500	Cre02.g093500.t2.1	Cre02.g093500.t2.1	PF00873,PF03176	PTHR10796	KOG1934			GO:0016020,GO:0006810,GO:0005215	AT4G38350.1		Patched family protein
30785430	Cre02.g093550	Cre02.g093550.t1.1	Cre02.g093550.t1.1	PF00211	PTHR11920,PTHR11920:SF328	KOG3618,KOG3619	4.6.1.2		GO:0035556,GO:0016849,GO:0009190			
30785266	Cre02.g093600	Cre02.g093600.t1.2	Cre02.g093600.t1.2	PF03061	PTHR12418,PTHR12418:SF16							
30786274	Cre02.g093650	Cre02.g093650.t1.2	Cre02.g093650.t1.2	PF00355	PTHR21496,PTHR21496:SF9				GO:0055114,GO:0051537,GO:0016491	AT1G71500.1		Rieske (2Fe-2S) domain-containing protein
30785306	Cre02.g093700	Cre02.g093700.t1.1	Cre02.g093700.t1.1	PF12409,PF12710,PF00122	PTHR24093,PTHR24093:SF84		3.6.3.8	K14951	GO:0016887,GO:0016021,GO:0006812,GO:0046872,GO:0000166	AT5G23630.1	MIA,PDR2	phosphate deficiency response 2
30785307	Cre02.g093700	Cre02.g093700.t2.1	Cre02.g093700.t2.1	PF12409,PF12710,PF00122	PTHR24093,PTHR24093:SF84		3.6.3.8	K14951	GO:0016887,GO:0016021,GO:0006812,GO:0046872,GO:0000166	AT5G23630.1	MIA,PDR2	phosphate deficiency response 2
30786225	Cre02.g093750	Cre02.g093750.t1.2	Cre02.g093750.t1.2	PF13098,PF13905	PTHR13871,PTHR13871:SF38	KOG2501	1.8.1.8	K17609		AT1G60420.1		DC1 domain-containing protein
30785925	Cre02.g093800	Cre02.g093800.t1.2	Cre02.g093800.t1.2	PF13905	PTHR13871,PTHR13871:SF38		1.8.1.8			AT1G60420.1		DC1 domain-containing protein
30785926	Cre02.g093800	Cre02.g093800.t2.1	Cre02.g093800.t2.1	PF13905	PTHR13871,PTHR13871:SF38		1.8.1.8			AT1G60420.1		DC1 domain-containing protein
30785158	Cre02.g093850	Cre02.g093850.t1.1	Cre02.g093850.t1.1	PF13855	PTHR24365	KOG0617			GO:0005515	AT3G15410.2		Leucine-rich repeat (LRR) family protein
30784883	Cre02.g093900	Cre02.g093900.t1.2	Cre02.g093900.t1.2									
30786075	Cre02.g093950	Cre02.g093950.t1.2	Cre02.g093950.t1.2	PF00696	PTHR21499,PTHR21499:SF23		2.7.4.22	K09903	GO:0009041,GO:0006221	AT3G18680.1		Amino acid kinase family protein
30786395	Cre02.g093975	Cre02.g093975.t1.1	Cre02.g093975.t1.1	PF00076	PTHR23139,PTHR23139:SF9	KOG0147,KOG0124		K12837	GO:0003676	AT1G60900.1		U2 snRNP auxilliary factor, large subunit, splicing factor
30786396	Cre02.g093975	Cre02.g093975.t2.1	Cre02.g093975.t2.1	PF00076	PTHR23139,PTHR23139:SF9	KOG0147,KOG0124		K12837	GO:0003676	AT4G36690.1	ATU2AF65A	U2 snRNP auxilliary factor, large subunit, splicing factor
30786397	Cre02.g093975	Cre02.g093975.t3.1	Cre02.g093975.t3.1									
30785867	Cre02.g094050	Cre02.g094050.t1.1	Cre02.g094050.t1.1	PF01663	PTHR23071,PTHR23071:SF1	KOG2126		K05288	GO:0003824	AT5G17250.1		Alkaline-phosphatase-like family protein
30786177	Cre02.g094100	Cre02.g094100.t1.2	Cre02.g094100.t1.2	PF13905	PTHR13871,PTHR13871:SF38	KOG2501	1.8.1.8	K17609		AT1G60420.1		DC1 domain-containing protein
30785337	Cre02.g094150	Cre02.g094150.t1.2	Cre02.g094150.t1.2	PF06203,PF00072	PTHR26402			K12130	GO:0005515,GO:0000160	AT2G46790.1	APRR9,PRR9,TL1	pseudo-response regulator 9
30786345	Cre02.g094200	Cre02.g094200.t1.1	Cre02.g094200.t1.1	PF00083	PTHR24064,PTHR24064:SF245	KOG0253			GO:0055085,GO:0022857,GO:0016021	AT3G13050.1		Major facilitator superfamily protein
30785359	Cre02.g094250	Cre02.g094250.t1.1	Cre02.g094250.t1.1	PF00153	PTHR24089,PTHR24089:SF377	KOG0769		K13354		AT2G39970.1		Mitochondrial substrate carrier family protein
30786195	Cre02.g094300	Cre02.g094300.t1.2	Cre02.g094300.t1.2	PF13450,PF05187	PTHR10617,PTHR10617:SF107		1.5.5.1	K00311	GO:0055114,GO:0004174	AT2G43400.1	ETFQO	electron-transfer flavoprotein:ubiquinone oxidoreductase
30785982	Cre02.g094350	Cre02.g094350.t1.1	Cre02.g094350.t1.1		PTHR23316,PTHR23316:SF30	KOG0166				AT1G02690.2	IMPA-6	importin alpha isoform 6
30785049	Cre02.g094400	Cre02.g094400.t1.2	Cre02.g094400.t1.2									
30786359	Cre02.g094426	Cre02.g094426.t1.1	Cre02.g094426.t1.1									
30784825	Cre02.g094450	Cre02.g094450.t1.2	Cre02.g094450.t1.2	PF12499								
30785771	Cre02.g094500	Cre02.g094500.t1.2	Cre02.g094500.t1.2	PF01165	PTHR21109			K02970	GO:0006412,GO:0005840,GO:0003735			
30785083	Cre02.g094551	Cre02.g094551.t1.1	Cre02.g094551.t1.1									
30786085	Cre02.g094600	Cre02.g094600.t1.1	Cre02.g094600.t1.1	PF00431,PF03415	PTHR37835,PTHR37835:SF1							
30786110	Cre02.g094650	Cre02.g094650.t1.2	Cre02.g094650.t1.2	PF01926,PF01018	PTHR11702,PTHR11702:SF31				GO:0005525	AT1G07615.1		GTP-binding protein Obg/CgtA
30785360	Cre02.g094700	Cre02.g094700.t1.2	Cre02.g094700.t1.2									
30786447	Cre02.g094750	Cre02.g094750.t1.2	Cre02.g094750.t1.2									
30786448	Cre02.g094750	Cre02.g094750.t2.1	Cre02.g094750.t2.1									
30785731	Cre02.g094801	Cre02.g094801.t1.1	Cre02.g094801.t1.1	PF13229	PTHR11319							
30784891	Cre02.g094850	Cre02.g094850.t1.1	Cre02.g094850.t1.1									
30785969	Cre02.g094900	Cre02.g094900.t1.1	Cre02.g094900.t1.1	PF13414	PTHR23083,PTHR23083:SF427	KOG0548,KOG0550,KOG0547	2.4.1.255			AT4G37460.1	SRFR1	Tetratricopeptide repeat (TPR)-like superfamily protein
30785376	Cre02.g095000	Cre02.g095000.t1.2	Cre02.g095000.t1.2		PTHR11716,PTHR11716:SF47		3.1.1.4		GO:0016042,GO:0005509,GO:0004623	AT2G19690.2	PLA2-BETA	phospholipase A2-beta
30786061	Cre02.g095032	Cre02.g095032.t1.1	Cre02.g095032.t1.1	PF00078	PTHR19446		2.7.7.49					
30786311	Cre02.g095033	Cre02.g095033.t1.1	Cre02.g095033.t1.1									
30785146	Cre02.g095034	Cre02.g095034.t1.1	Cre02.g095034.t1.1									
30785710	Cre02.g095035	Cre02.g095035.t1.1	Cre02.g095035.t1.1									
30786226	Cre02.g095036	Cre02.g095036.t1.1	Cre02.g095036.t1.1									
30785775	Cre02.g095037	Cre02.g095037.t1.1	Cre02.g095037.t1.1									
30786305	Cre02.g095038	Cre02.g095038.t1.1	Cre02.g095038.t1.1	PF13481								
30786076	Cre02.g095039	Cre02.g095039.t1.1	Cre02.g095039.t1.1									
30786077	Cre02.g095039	Cre02.g095039.t2.1	Cre02.g095039.t2.1									
30785339	Cre02.g095040	Cre02.g095040.t1.1	Cre02.g095040.t1.1									
30785059	Cre02.g095041	Cre02.g095041.t1.1	Cre02.g095041.t1.1		PTHR12393,PTHR12393:SF6							
30786039	Cre02.g095042	Cre02.g095042.t1.1	Cre02.g095042.t1.1									
30786101	Cre02.g095043	Cre02.g095043.t1.1	Cre02.g095043.t1.1									
30785852	Cre02.g095044	Cre02.g095044.t1.1	Cre02.g095044.t1.1									
30785065	Cre02.g095045	Cre02.g095045.t1.1	Cre02.g095045.t1.1	PF00628,PF13872,PF13871	PTHR12706,PTHR12706:SF13	KOG1513			GO:0005515,GO:0006355	AT1G79350.1	EMB1135	RING/FYVE/PHD zinc finger superfamily protein
30785714	Cre02.g095046	Cre02.g095046.t1.1	Cre02.g095046.t1.1				2.7.11.1					
30784950	Cre02.g095047	Cre02.g095047.t1.1	Cre02.g095047.t1.1									
30785581	Cre02.g095048	Cre02.g095048.t1.1	Cre02.g095048.t1.1									
30786188	Cre02.g095049	Cre02.g095049.t1.1	Cre02.g095049.t1.1									
30785046	Cre02.g095050	Cre02.g095050.t1.1	Cre02.g095050.t1.1									
30785045	Cre02.g095050	Cre02.g095050.t2.1	Cre02.g095050.t2.1									
30786201	Cre02.g095051	Cre02.g095051.t1.1	Cre02.g095051.t1.1									
30785031	Cre02.g095052	Cre02.g095052.t1.1	Cre02.g095052.t1.1	PF13872	PTHR12706,PTHR12706:SF13				GO:0006355	AT1G79350.1	EMB1135	RING/FYVE/PHD zinc finger superfamily protein
30786012	Cre02.g095053	Cre02.g095053.t1.1	Cre02.g095053.t1.1	PF00069			2.7.11.22		GO:0006468,GO:0005524,GO:0004672	AT3G27560.1	ATN1	Protein kinase superfamily protein
30786013	Cre02.g095053	Cre02.g095053.t2.1	Cre02.g095053.t2.1	PF00069			2.7.11.22		GO:0006468,GO:0005524,GO:0004672	AT3G27560.1	ATN1	Protein kinase superfamily protein
30784965	Cre02.g095054	Cre02.g095054.t1.1	Cre02.g095054.t1.1									
30784966	Cre02.g095054	Cre02.g095054.t2.1	Cre02.g095054.t2.1									
30784967	Cre02.g095054	Cre02.g095054.t3.1	Cre02.g095054.t3.1									
30784989	Cre02.g095055	Cre02.g095055.t1.1	Cre02.g095055.t1.1									
30786492	Cre02.g095056	Cre02.g095056.t1.1	Cre02.g095056.t1.1									
30784900	Cre02.g095057	Cre02.g095057.t1.1	Cre02.g095057.t1.1	PF07282	PTHR15535							
30785874	Cre02.g095058	Cre02.g095058.t1.1	Cre02.g095058.t1.1									
30785890	Cre02.g095059	Cre02.g095059.t1.1	Cre02.g095059.t1.1									
30784814	Cre02.g095060	Cre02.g095060.t1.1	Cre02.g095060.t1.1									
30785803	Cre02.g095061	Cre02.g095061.t1.1	Cre02.g095061.t1.1									
30785079	Cre02.g095062	Cre02.g095062.t1.1	Cre02.g095062.t1.1									
30785077	Cre02.g095063	Cre02.g095063.t1.1	Cre02.g095063.t1.1									
30785242	Cre02.g095064	Cre02.g095064.t1.1	Cre02.g095064.t1.1									
30786220	Cre02.g095065	Cre02.g095065.t1.1	Cre02.g095065.t1.1									
30785126	Cre02.g095066	Cre02.g095066.t1.1	Cre02.g095066.t1.1									
30784987	Cre02.g095067	Cre02.g095067.t1.1	Cre02.g095067.t1.1									
30785740	Cre02.g095068	Cre02.g095068.t1.1	Cre02.g095068.t1.1	PF10162	PTHR15535,PTHR15535:SF18							
30785509	Cre02.g095069	Cre02.g095069.t1.1	Cre02.g095069.t1.1	PF00578	PTHR10681,PTHR10681:SF119		1.11.1.15	K03564	GO:0055114,GO:0016491,GO:0016209	AT5G06290.1	2-Cys Prx B,2CPB	2-cysteine peroxiredoxin B
30786473	Cre02.g095070	Cre02.g095070.t1.1	Cre02.g095070.t1.1	PF01922	PTHR17453,PTHR17453:SF0	KOG3198		K03105	GO:0048500,GO:0008312,GO:0006614	AT1G48160.1		signal recognition particle 19 kDa protein, putative / SRP19, putative
30785003	Cre02.g095071	Cre02.g095071.t1.1	Cre02.g095071.t1.1	PF04857	PTHR15092		3.1.13.4	K01148	GO:0005634	AT1G55870.1	AHG2,ATPARN	Polynucleotidyl transferase, ribonuclease H-like superfamily protein
30785759	Cre02.g095072	Cre02.g095072.t1.1	Cre02.g095072.t1.1	PF14886	PTHR33865							
30785204	Cre02.g095073	Cre02.g095073.t1.1	Cre02.g095073.t1.1									
30785980	Cre02.g095074	Cre02.g095074.t1.1	Cre02.g095074.t1.1	PF12451	PTHR23323,PTHR23323:SF24	KOG2114				AT2G05170.1	ATVPS11,VPS11	vacuolar protein sorting 11
30785933	Cre02.g095075	Cre02.g095075.t1.1	Cre02.g095075.t1.1									
30784956	Cre02.g095076	Cre02.g095076.t1.1	Cre02.g095076.t1.1	PF00083	PTHR23502,PTHR23502:SF9	KOG0255			GO:0055085,GO:0022857,GO:0016021	AT5G13740.1	ZIF1	zinc induced facilitator 1
30785363	Cre02.g095077	Cre02.g095077.t1.1	Cre02.g095077.t1.1	PF04134,PF00571	PTHR34290					AT5G50100.1		Putative thiol-disulphide oxidoreductase DCC
30786429	Cre02.g095078	Cre02.g095078.t1.1	Cre02.g095078.t1.1	PF07707								
30785169	Cre02.g095079	Cre02.g095079.t1.1	Cre02.g095079.t1.1	PF07707								
30786043	Cre02.g095080	Cre02.g095080.t1.1	Cre02.g095080.t1.1	PF01145	PTHR14165							
30785244	Cre02.g095081	Cre02.g095081.t1.1	Cre02.g095081.t1.1	PF09295	PTHR31975							
30785245	Cre02.g095081	Cre02.g095081.t2.1	Cre02.g095081.t2.1	PF09295	PTHR31975							
30785934	Cre02.g095082	Cre02.g095082.t1.1	Cre02.g095082.t1.1	PF00956	PTHR11875				GO:0006334,GO:0005634	AT2G19480.3	NAP1;2,NFA02,NFA2	nucleosome assembly protein 1;2
30786443	Cre02.g095083	Cre02.g095083.t1.1	Cre02.g095083.t1.1									
30785233	Cre02.g095084	Cre02.g095084.t1.1	Cre02.g095084.t1.1									
30784982	Cre02.g095085	Cre02.g095085.t1.1	Cre02.g095085.t1.1	PF01758	PTHR18640,PTHR18640:SF5	KOG4821		K14347	GO:0016020	AT3G56160.1		Sodium Bile acid symporter family
30785691	Cre02.g095086	Cre02.g095086.t1.1	Cre02.g095086.t1.1	PF01758	PTHR18640,PTHR18640:SF5				GO:0016020	AT3G56160.1		Sodium Bile acid symporter family
30785192	Cre02.g095087	Cre02.g095087.t1.1	Cre02.g095087.t1.1	PF00112	PTHR12411,PTHR12411:SF336		3.4.14.1		GO:0008234,GO:0006508	AT5G50260.1		Cysteine proteinases superfamily protein
30785956	Cre02.g095088	Cre02.g095088.t1.1	Cre02.g095088.t1.1									
30786276	Cre02.g095089	Cre02.g095089.t1.1	Cre02.g095089.t1.1	PF01725	PTHR11067,PTHR11067:SF9	KOG3222	3.6.1.19	K01519	GO:0016787	AT4G13720.1		Inosine triphosphate pyrophosphatase family protein
30785314	Cre02.g095090	Cre02.g095090.t1.1	Cre02.g095090.t1.1	PF08241	PTHR10108				GO:0008168,GO:0008152	AT2G43940.1	ATHOL3,HOL3	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
30786381	Cre02.g095091	Cre02.g095091.t1.1	Cre02.g095091.t1.1	PF12847	PTHR10108							
30785417	Cre02.g095092	Cre02.g095092.t1.1	Cre02.g095092.t1.1	PF00494	PTHR31480,PTHR31480:SF2	KOG4411	2.5.1.32	K02291	GO:0016740,GO:0009058	AT5G17230.2	PSY	PHYTOENE SYNTHASE
30785754	Cre02.g095093	Cre02.g095093.t1.1	Cre02.g095093.t1.1	PF05160		KOG4764		K10881				
30785653	Cre02.g095094	Cre02.g095094.t1.1	Cre02.g095094.t1.1									
30785780	Cre02.g095095	Cre02.g095095.t1.1	Cre02.g095095.t1.1	PF12499								
30785566	Cre02.g095096	Cre02.g095096.t1.1	Cre02.g095096.t1.1									
30786326	Cre02.g095097	Cre02.g095097.t1.1	Cre02.g095097.t1.1	PF00254	PTHR10516,PTHR10516:SF290	KOG0552	5.2.1.8		GO:0006457	AT1G18170.1		FKBP-like peptidyl-prolyl cis-trans isomerase family protein
30786327	Cre02.g095097	Cre02.g095097.t2.1	Cre02.g095097.t2.1	PF00254	PTHR10516,PTHR10516:SF290	KOG0552	5.2.1.8		GO:0006457	AT1G18170.1		FKBP-like peptidyl-prolyl cis-trans isomerase family protein
30785375	Cre02.g095098	Cre02.g095098.t1.1	Cre02.g095098.t1.1	PF02221	PTHR11306,PTHR11306:SF0	KOG4680				AT3G44100.1		MD-2-related lipid recognition domain-containing protein
30786346	Cre02.g095099	Cre02.g095099.t1.1	Cre02.g095099.t1.1	PF00069	PTHR24362	KOG0984	2.7.11.22		GO:0006468,GO:0005524,GO:0004672	AT3G17750.1		Protein kinase superfamily protein
30786229	Cre02.g095100	Cre02.g095100.t1.1	Cre02.g095100.t1.1	PF12766	PTHR10851,PTHR10851:SF3		1.4.3.5		GO:0010181,GO:0055114,GO:0008615,GO:0004733	AT2G46580.1		Pyridoxamine 5\prime-phosphate oxidase family protein
30785386	Cre02.g095101	Cre02.g095101.t1.1	Cre02.g095101.t1.1	PF00076	PTHR24012,PTHR24012:SF459				GO:0003676	AT5G51300.3		splicing factor-related
30786038	Cre02.g095102	Cre02.g095102.t1.1	Cre02.g095102.t1.1	PF00787	PTHR10555,PTHR10555:SF84	KOG2527			GO:0035091	AT5G58440.1	SNX2a	sorting nexin 2A
30785052	Cre02.g095103	Cre02.g095103.t1.1	Cre02.g095103.t1.1	PF05686	PTHR12203	KOG2458						
30785812	Cre02.g095104	Cre02.g095104.t1.1	Cre02.g095104.t1.1	PF08243	PTHR22691			K15193		AT4G37860.1		SPT2 chromatin protein
30786280	Cre02.g095105	Cre02.g095105.t1.1	Cre02.g095105.t1.1	PF10184	PTHR34123,PTHR34123:SF2					AT3G04890.1		Uncharacterized conserved protein (DUF2358)
30785471	Cre02.g095106	Cre02.g095106.t1.1	Cre02.g095106.t1.1	PF01066	PTHR14269,PTHR14269:SF20	KOG1617	2.7.8.5	K00995	GO:0016780,GO:0016020,GO:0008654	AT3G55030.1	PGPS2	phosphatidylglycerolphosphate synthase 2
30785604	Cre02.g095107	Cre02.g095107.t1.1	Cre02.g095107.t1.1	PF04142	PTHR10231,PTHR10231:SF25				GO:0016021,GO:0008643,GO:0005351,GO:0000139	AT2G43240.1		Nucleotide-sugar transporter family protein
30785074	Cre02.g095108	Cre02.g095108.t1.1	Cre02.g095108.t1.1									
30785397	Cre02.g095109	Cre02.g095109.t1.1	Cre02.g095109.t1.1		PTHR10231,PTHR10231:SF25				GO:0016021,GO:0008643,GO:0005351,GO:0000139	AT2G43240.2		Nucleotide-sugar transporter family protein
30784842	Cre02.g095110	Cre02.g095110.t1.1	Cre02.g095110.t1.1	PF07491	PTHR20835			K17553		AT2G31305.1	INH3	inhibitor-3
30784843	Cre02.g095110	Cre02.g095110.t2.1	Cre02.g095110.t2.1	PF07491								
30786011	Cre02.g095111	Cre02.g095111.t1.1	Cre02.g095111.t1.1	PF02225	PTHR22765,PTHR22765:SF56					AT2G14720.2	BP80-2;1,MTV4,VSR2;1,VSR4	vacuolar sorting receptor 4
30785330	Cre02.g095112	Cre02.g095112.t1.1	Cre02.g095112.t1.1									
30785889	Cre02.g095113	Cre02.g095113.t1.1	Cre02.g095113.t1.1	PF01302	PTHR15140	KOG2982				AT1G71440.1	PFI,TFC E	tubulin folding cofactor E / Pfifferling (PFI)
30785265	Cre02.g095114	Cre02.g095114.t1.1	Cre02.g095114.t1.1									
30786180	Cre02.g095115	Cre02.g095115.t1.1	Cre02.g095115.t1.1	PF10274	PTHR21207,PTHR21207:SF4							
30785482	Cre02.g095116	Cre02.g095116.t1.1	Cre02.g095116.t1.1									
30785263	Cre02.g095117	Cre02.g095117.t1.1	Cre02.g095117.t1.1	PF00069	PTHR11795,PTHR11795:SF355		2.7.11.22		GO:0006468,GO:0005524,GO:0004672	AT4G13020.3	MHK	Protein kinase superfamily protein
30785264	Cre02.g095117	Cre02.g095117.t2.1	Cre02.g095117.t2.1	PF00069	PTHR11795,PTHR11795:SF355		2.7.11.22		GO:0006468,GO:0005524,GO:0004672	AT4G13020.3	MHK	Protein kinase superfamily protein
30785788	Cre02.g095118	Cre02.g095118.t1.1	Cre02.g095118.t1.1									
30785090	Cre02.g095119	Cre02.g095119.t1.1	Cre02.g095119.t1.1	PF01753	PTHR12298		3.4.19.12					
