transcriptId	proteinId	kogid	kogdefline	kogClass	kogGroup
10870	10700	KOG1177	Long chain fatty acid acyl-CoA ligase	Lipid transport and metabolism 	METABOLISM
10912	10742	KOG1471	Phosphatidylinositol transfer protein SEC14 and related proteins	Lipid transport and metabolism 	METABOLISM
10913	10743	KOG2642	Alpha-1,2 glucosyltransferase/transcriptional activator	Lipid transport and metabolism 	METABOLISM
10961	10791	KOG1430	C-3 sterol dehydrogenase/3-beta-hydroxysteroid dehydrogenase and related dehydrogenases	Lipid transport and metabolism 	METABOLISM
11000	10830	KOG1256	Long-chain acyl-CoA synthetases (AMP-forming)	Lipid transport and metabolism 	METABOLISM
11019	10849	KOG1269	SAM-dependent methyltransferases	Lipid transport and metabolism 	METABOLISM
228	58	KOG0123	Polyadenylate-binding protein (RRM superfamily)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
229	59	KOG0123	Polyadenylate-binding protein (RRM superfamily)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
266	96	KOG3492	Ribosome biogenesis protein NIP7	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
294	124	KOG0461	Selenocysteine-specific elongation factor	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
384	214	KOG2007	Cysteinyl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
426	256	KOG3185	Translation initiation factor 6 (eIF-6)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
438	268	KOG0554	Asparaginyl-tRNA synthetase (mitochondrial)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
442	272	KOG4756	Mitochondrial ribosomal protein L27	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
465	295	KOG1722	60s ribosomal protein L24	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
508	338	KOG0469	Elongation factor 2	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
540	370	KOG3204	60S ribosomal protein L13a	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
555	385	KOG0148	Apoptosis-promoting RNA-binding protein TIA-1/TIAR (RRM superfamily)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
606	436	KOG4393	Predicted pseudouridylate synthase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
610	440	KOG0402	60S ribosomal protein L37	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
617	447	KOG2153	Protein involved in the nuclear export of pre-ribosomes	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
673	503	KOG1242	Protein containing adaptin N-terminal region	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
734	564	KOG1468	Predicted translation initiation factor related to eIF-2B alpha/beta/delta subunits (CIG2/IDI2)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
735	565	KOG2187	tRNA uracil-5-methyltransferase and related tRNA-modifying enzymes	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
838	668	KOG2726	Mitochondrial polypeptide chain release factor	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
965	795	KOG2509	Seryl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
968	798	KOG2335	tRNA-dihydrouridine synthase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
986	816	KOG0062	ATPase component of ABC transporters with duplicated ATPase domains/Translation elongation factor EF-3b	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1051	881	KOG2815	Mitochondrial/choloroplast ribosomal protein S15	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1063	893	KOG2334	tRNA-dihydrouridine synthase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1084	914	KOG2916	Translation initiation factor 2, alpha subunit (eIF-2alpha)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1119	949	KOG2314	Translation initiation factor 3, subunit b (eIF-3b)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1132	962	KOG1076	Translation initiation factor 3, subunit c (eIF-3c)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1133	963	KOG1076	Translation initiation factor 3, subunit c (eIF-3c)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1266	1096	KOG1670	Translation initiation factor 4F, cap-binding subunit (eIF-4E) and related cap-binding proteins	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1281	1111	KOG4759	Ribosome recycling factor	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1287	1117	KOG1145	Mitochondrial translation initiation factor 2 (IF-2; GTPase)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1291	1121	KOG1628	40S ribosomal protein S3A	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1356	1186	KOG3464	60S ribosomal protein L44	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1364	1194	KOG2187	tRNA uracil-5-methyltransferase and related tRNA-modifying enzymes	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1407	1237	KOG4708	Mitochondrial ribosomal protein MRP17	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1420	1250	KOG3073	Protein required for 18S rRNA maturation and 40S ribosome biogenesis	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1509	1339	KOG1466	Translation initiation factor 2B, alpha subunit (eIF-2Balpha/GCN3)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1514	1344	KOG0462	Elongation factor-type GTP-binding protein	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1566	1396	KOG2309	60s ribosomal protein L2/L8	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1567	1397	KOG2309	60s ribosomal protein L2/L8	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1574	1404	KOG1144	Translation initiation factor 5B (eIF-5B)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1691	1521	KOG0688	Peptide chain release factor 1 (eRF1)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1711	1541	KOG3283	40S ribosomal protein S8	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1734	1564	KOG4759	Ribosome recycling factor	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1771	1601	KOG1465	Translation initiation factor 2B, beta subunit (eIF-2Bbeta/GCD7)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1824	1654	KOG3262	H/ACA small nucleolar RNP component GAR1	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1839	1669	KOG2335	tRNA-dihydrouridine synthase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1845	1675	KOG1670	Translation initiation factor 4F, cap-binding subunit (eIF-4E) and related cap-binding proteins	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1846	1676	KOG1670	Translation initiation factor 4F, cap-binding subunit (eIF-4E) and related cap-binding proteins	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1853	1683	KOG2613	NMD protein affecting ribosome stability and mRNA decay	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1858	1688	KOG3162	Mitochondrial/chloroplast ribosomal protein S18	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1859	1689	KOG3162	Mitochondrial/chloroplast ribosomal protein S18	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1869	1699	KOG2572	Ribosome biogenesis protein - Nop58p/Nop5p	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
1918	1748	KOG1035	eIF-2alpha kinase GCN2	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2073	1903	KOG4133	tRNA splicing endonuclease	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2144	1974	KOG0062	ATPase component of ABC transporters with duplicated ATPase domains/Translation elongation factor EF-3b	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2145	1975	KOG0062	ATPase component of ABC transporters with duplicated ATPase domains/Translation elongation factor EF-3b	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2185	2015	KOG0401	Translation initiation factor 4F, ribosome/mRNA-bridging subunit (eIF-4G)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2197	2027	KOG1211	Amidases	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2267	2097	KOG0877	40S ribosomal protein S2/30S ribosomal protein S5	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2270	2100	KOG2975	Translation initiation factor 3, subunit f (eIF-3f)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2271	2101	KOG1637	Threonyl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2272	2102	KOG1637	Threonyl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2277	2107	KOG2573	Ribosome biogenesis protein - Nop56p/Sik1p	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2278	2108	KOG2573	Ribosome biogenesis protein - Nop56p/Sik1p	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2280	2110	KOG0459	Polypeptide release factor 3	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2286	2116	KOG3344	40s ribosomal protein s10	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2369	2199	KOG0857	60s ribosomal protein L10	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2381	2211	KOG0432	Valyl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2536	2366	KOG2874	rRNA processing protein	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2541	2371	KOG1767	40S ribosomal protein S25	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2548	2378	KOG0554	Asparaginyl-tRNA synthetase (mitochondrial)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2562	2392	KOG0556	Aspartyl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2631	2461	KOG3353	60S ribosomal protein L22	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2728	2558	KOG3412	60S ribosomal protein L28	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2802	2632	KOG2154	Predicted nucleolar protein involved in ribosome biogenesis	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2828	2658	KOG2159	tRNA nucleotidyltransferase/poly(A) polymerase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2897	2727	KOG1637	Threonyl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2906	2736	KOG3421	60S ribosomal protein L14	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2923	2753	KOG2335	tRNA-dihydrouridine synthase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2939	2769	KOG3677	RNA polymerase I-associated factor - PAF67	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2963	2793	KOG3311	Ribosomal protein S18	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2983	2813	KOG2590	RNA-binding protein LARP/SRO9 and related La domain proteins	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
2990	2820	KOG3436	60S ribosomal protein L35	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3127	2957	KOG1068	Exosomal 3prime-5prime exoribonuclease complex, subunit Rrp41 and related exoribonucleases	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3128	2958	KOG1068	Exosomal 3prime-5prime exoribonuclease complex, subunit Rrp41 and related exoribonucleases	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3234	3064	KOG3387	60S ribosomal protein 15.5kD/SNU13, NHP2/L7A family (includes ribonuclease P subunit p38), involved in splicing	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3263	3093	KOG3429	Predicted peptidyl-tRNA hydrolase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3264	3094	KOG0898	40S ribosomal protein S15	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3271	3101	KOG1384	tRNA delta(2)-isopentenylpyrophosphate transferase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3273	3103	KOG2050	Puf family RNA-binding protein	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3303	3133	KOG3418	60S ribosomal protein L27	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3318	3148	KOG1143	Predicted translation elongation factor	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3329	3159	KOG2311	NAD/FAD-utilizing protein possibly involved in translation	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3403	3233	KOG2438	Glutamyl-tRNA amidotransferase subunit B	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3423	3253	KOG2363	Protein subunit of nuclear ribonuclease P (RNase P)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3429	3259	KOG2623	Tyrosyl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3436	3266	KOG1191	Mitochondrial GTPase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3468	3298	KOG1467	Translation initiation factor 2B, delta subunit (eIF-2Bdelta/GCD2)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3492	3322	KOG3401	60S ribosomal protein L26	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3513	3343	KOG2509	Seryl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3566	3396	KOG2364	Predicted pseudouridylate synthase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3584	3414	KOG1041	Translation initiation factor 2C (eIF-2C) and related proteins	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3593	3423	KOG2479	Translation initiation factor 3, subunit d (eIF-3d)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3599	3429	KOG0188	Alanyl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3601	3431	KOG3434	60S ribosomal protein L22	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3658	3488	KOG3280	Mitochondrial/chloroplast ribosomal protein L17	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3754	3584	KOG1416	tRNA(1-methyladenosine) methyltransferase, subunit GCD10	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3770	3600	KOG2869	Meiotic cell division protein Pelota/DOM34	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3789	3619	KOG2007	Cysteinyl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3819	3649	KOG1253	tRNA methyltransferase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3830	3660	KOG2553	Pseudouridylate synthase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3835	3665	KOG2554	Pseudouridylate synthase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3893	3723	KOG1732	60S ribosomal protein L21	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3894	3724	KOG0400	40S ribosomal protein S13	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
3921	3751	KOG3070	Predicted RNA-binding protein containing PIN domain and invovled in translation or RNA processing	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
4078	3908	KOG2049	Translational repressor MPT5/PUF4 and related RNA-binding proteins (Puf superfamily)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
