pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
38240960	Cz03g23190	Cz03g23190.t1	Cz03g23190.t1	PF13012,PF01398	PTHR10540,PTHR10540:SF6	KOG2975		K03249	GO:0005515	AT2G39990.1	AteIF3f,EIF2,eIF3F	eukaryotic translation initiation factor 2	Cre16.g654500.t1.1	g15822.t1,EIF3F	Eukaryotic translation initiation factor 3, subunit F
38240789	Cz03g23200	Cz03g23200.t1	Cz03g23200.t1	PF00271,PF00270,PF02889	PTHR24075		3.6.4.13	K12854	GO:0005524,GO:0003676,GO:0031204,GO:0008565	AT2G42270.1		U5 small nuclear ribonucleoprotein helicase	Cre17.g744147.t1.1	g17999.t1,Cre20.g760500.t1.1	
38240570	Cz03g23210	Cz03g23210.t1	Cz03g23210.t1												
38241042	Cz03g23220	Cz03g23220.t1	Cz03g23220.t1							AT1G06070.1		Basic-leucine zipper (bZIP) transcription factor family protein	Cre17.g746547.t1.1	g18047.t1,Cre20.g758600.t1.1,Cre20.g758600.t1.2	
38241097	Cz03g23230	Cz03g23230.t1	Cz03g23230.t1	PF04051	PTHR12817	KOG3316				AT3G05000.1		Transport protein particle (TRAPP) component	Cre16.g663650.t1.2	g16023.t1,Cre16.g663650.t1.1,TRS33	Component of TRAPP complex
38241558	Cz03g23240	Cz03g23240.t1	Cz03g23240.t1	PF00122,PF16209	PTHR24092		3.6.3.1		GO:0046872,GO:0000166,GO:0016021,GO:0015914,GO:0005524,GO:0004012,GO:0000287	AT1G54280.1		ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein	Cre16.g656500.t2.1	g15868.t2,ALA3	ATPase, phospholipid transporter
38241411	Cz03g23250	Cz03g23250.t1	Cz03g23250.t1		PTHR24092,PTHR24092:SF8		3.6.3.1		GO:0016021,GO:0015914,GO:0005524,GO:0004012,GO:0000287	AT1G54280.1		ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein	Cre16.g656500.t1.1	g15868.t1,ALA3	ATPase, phospholipid transporter
38241374	Cz03g23260	Cz03g23260.t1	Cz03g23260.t1	PF12710,PF16212	PTHR24092		3.6.3.1	K01530	GO:0016021,GO:0015914,GO:0005524,GO:0004012,GO:0000287	AT3G13900.1		ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein	Cre16.g656500.t1.1	g15868.t1,ALA3	ATPase, phospholipid transporter
38240641	Cz03g24010	Cz03g24010.t1	Cz03g24010.t1										Cre11.g467721.t1.1	g11651.t1,Cre22.g765350.t1.1,Cre22.g765350.t1.2	
38240902	Cz03g24020	Cz03g24020.t1	Cz03g24020.t1	PF01152	PTHR10681,PTHR10681:SF17				GO:0019825				Cre16.g654250.t2.1	g15817.t2	
38241316	Cz03g24030	Cz03g24030.t1	Cz03g24030.t1	PF10417,PF08534,PF00085	PTHR10681,PTHR10681:SF114	KOG0852	1.11.1.15	K03386	GO:0055114,GO:0051920,GO:0016491,GO:0045454	AT3G11630.1		Thioredoxin superfamily protein	Cre17.g743897.t1.1	g17993.t1,Cre20.g760750.t1.1,Cre20.g760750.t1.2,PRX7	Peroxiredoxin
38241217	Cz03g24040	Cz03g24040.t1	Cz03g24040.t1			KOG4744				AT5G44310.2		Late embryogenesis abundant protein (LEA) family protein			
38240576	Cz03g24050	Cz03g24050.t1	Cz03g24050.t1												
38241456	Cz03g24060	Cz03g24060.t1	Cz03g24060.t1		PTHR23241	KOG4744				AT5G44310.2		Late embryogenesis abundant protein (LEA) family protein			
38240916	Cz03g24070	Cz03g24070.t1	Cz03g24070.t1	PF00642	PTHR36971,PTHR36971:SF1				GO:0046872				Cre07.g330050.t1.1	g7681.t1	
38240982	Cz03g24080	Cz03g24080.t1	Cz03g24080.t1	PF03067					GO:0019028				Cre07.g317250.t1.1	g7333.t1	
38241475	Cz03g24090	Cz03g24090.t1	Cz03g24090.t1												
38241465	Cz03g24100	Cz03g24100.t1	Cz03g24100.t1												
38241272	Cz03g24110	Cz03g24110.t1	Cz03g24110.t1												
38240578	Cz03g24120	Cz03g24120.t1	Cz03g24120.t1												
38240938	Cz03g24130	Cz03g24130.t1	Cz03g24130.t1												
38241063	Cz03g24140	Cz03g24140.t1	Cz03g24140.t1												
38241256	Cz03g24150	Cz03g24150.t1	Cz03g24150.t1	PF07444									Cre16.g656100.t1.1	g15859.t1	
38240935	Cz03g24160	Cz03g24160.t1	Cz03g24160.t1	PF00270,PF08711,PF00271	PTHR13710,PTHR13710:SF81		3.6.4.12	K10901	GO:0005524,GO:0003676,GO:0006351,GO:0005634,GO:0003677	AT4G35740.1	ATRECQ3,RecQl3	DEAD/DEAH box RNA helicase family protein 	Cre16.g673393.t1.1	g16711.t2,Cre01.g065450.t1.1	
38241391	Cz03g24170	Cz03g24170.t1	Cz03g24170.t1										Cre14.g621200.t1.1	g14971.t1	
38240897	Cz03g24180	Cz03g24180.t1	Cz03g24180.t1	PF07714	PTHR23257,PTHR23257:SF430	KOG0192	2.7.12.1		GO:0006468,GO:0004672	AT1G16270.1		Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain	Cre16.g664850.t1.1	g16049.t1	
38240801	Cz03g24190	Cz03g24190.t1	Cz03g24190.t1		PTHR36021,PTHR36021:SF1					AT2G43795.1			Cre16.g660850.t1.2	g15960.t1,Cre16.g660850.t1.1	
38241319	Cz03g24200	Cz03g24200.t1	Cz03g24200.t1	PF14739									Cre16.g660900.t1.2	g15961.t1,Cre16.g660900.t1.1,KIL10	
38240725	Cz03g24210	Cz03g24210.t1	Cz03g24210.t1	PF03088	PTHR10426,PTHR10426:SF4	KOG1520	4.3.3.2		GO:0016844,GO:0009058	AT1G08470.1	SSL3	strictosidine synthase-like 3	Cre12.g549050.t1.2	g13567.t1,Cre12.g549050.t1.1,STR1	Strictosidine synthase
38240712	Cz03g24220	Cz03g24220.t1	Cz03g24220.t1	PF00225	PTHR24115,PTHR24115:SF0		3.6.4.4		GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT4G39050.1		Kinesin motor family protein	Cre16.g660900.t1.2	g15961.t1,Cre16.g660900.t1.1,KIL10	
38241590	Cz03g24230	Cz03g24230.t1	Cz03g24230.t1	PF00194	PTHR18952,PTHR18952:SF104	KOG0382	4.2.1.1			AT5G04180.1	ACA3,ATACA3	alpha carbonic anhydrase 3	Cre04.g223100.t1.2	g4867.t1,Cre04.g223100.t1.1,CAH1	Carbonic anhydrase
38241126	Cz03g24240	Cz03g24240.t1	Cz03g24240.t1	PF05684	PTHR34289,PTHR34289:SF3					AT5G24000.1		Protein of unknown function (DUF819)	Cre06.g294550.t1.2	g6818.t1,Cre06.g294550.t1.1	
38241513	Cz03g24250	Cz03g24250.t1	Cz03g24250.t1										Cre16.g665300.t1.2	g16057.t1,Cre16.g665300.t1.1	
38240972	Cz03g24260	Cz03g24260.t1	Cz03g24260.t1	PF01595	PTHR12064					AT1G47330.1		CBS domain-containing protein with a domain of unknown function (DUF21)	Cre17.g719250.t1.1	g17406.t1	
38241372	Cz03g24270	Cz03g24270.t1	Cz03g24270.t1	PF05903	PTHR12378,PTHR12378:SF7					AT3G07090.1		PPPDE putative thiol peptidase family protein	Cre12.g555850.t1.1	g13415.t1	
38241006	Cz03g25010	Cz03g25010.t1	Cz03g25010.t1	PF03151	PTHR11132,PTHR11132:SF88	KOG1441		K15283		AT5G17630.1		Nucleotide/sugar transporter family protein	Cre16.g663800.t1.2	g16027.t1,Cre16.g663800.t1.1,TPT25	Triose phosphate transporter
38240744	Cz03g25020	Cz03g25020.t1	Cz03g25020.t1												
38240953	Cz03g25030	Cz03g25030.t1	Cz03g25030.t1	PF04303	PTHR30349,PTHR30349:SF39		5.3.3.6								
38241223	Cz03g25040	Cz03g25040.t1	Cz03g25040.t1	PF03151	PTHR11132,PTHR11132:SF101	KOG1441				AT1G53660.1		nodulin MtN21 /EamA-like transporter family protein	Cre09.g415900.t1.2	g10295.t1,Cre09.g415900.t1.1,TPT15	Triose phosphate transporter
38241448	Cz03g25050	Cz03g25050.t1	Cz03g25050.t1	PF00168,PF15625	PTHR20837,PTHR20837:SF0	KOG3639		K19352	GO:0005515				Cre16.g660750.t1.1	g15958.t1	
38240805	Cz03g25060	Cz03g25060.t1	Cz03g25060.t1												
38240823	Cz03g25070	Cz03g25070.t1	Cz03g25070.t1	PF02536					GO:0006355,GO:0005739,GO:0003690				Cre17.g744897.t1.1	g18014.t1,Cre20.g759850.t1.1	
38241578	Cz03g25080	Cz03g25080.t1	Cz03g25080.t1	PF00400,PF00160	PTHR11071,PTHR11071:SF213		5.2.1.8	K12736	GO:0005515,GO:0006457,GO:0003755,GO:0000413	AT3G44600.1	CYP71	cyclophilin71	Cre10.g453900.t1.2	g11146.t1,Cre10.g453900.t1.1	Peptidyl-prolyl cis-trans isomerase, cyclophilin-type
38240672	Cz03g25090	Cz03g25090.t1	Cz03g25090.t1	PF05496	PTHR23074,PTHR23074:SF17	KOG0740	3.6.4.3		GO:0009378,GO:0006310,GO:0006281	AT3G27120.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre01.g022000.t1.1	g508.t1,SPA1	
38240868	Cz03g25100	Cz03g25100.t1	Cz03g25100.t1	PF00856	PTHR12197		2.1.1.43		GO:0005515	AT1G26760.1	ATXR1,SDG35	SET domain protein 35	Cre16.g662500.t1.2	g15996.t1,Cre16.g662500.t1.1	
38241461	Cz03g25110	Cz03g25110.t1	Cz03g25110.t1		PTHR35744,PTHR35744:SF1					AT4G12240.1		zinc finger (C2H2 type) family protein	Cre11.g481115.t1.1	g11945.t1	
38241563	Cz03g25120	Cz03g25120.t1	Cz03g25120.t1	PF05721	PTHR40128,PTHR40128:SF1		1.14.11.35								
38241366	Cz03g25130	Cz03g25130.t1	Cz03g25130.t1												
38240872	Cz03g25140	Cz03g25140.t1	Cz03g25140.t1		PTHR11439,PTHR11439:SF185		2.7.7.49			AT4G23160.1	CRK8	cysteine-rich RLK (RECEPTOR-like protein kinase) 8	Cre01.g045850.t1.1	g1029.t1	
38241130	Cz03g25150	Cz03g25150.t1	Cz03g25150.t1												
38241338	Cz03g25160	Cz03g25160.t1	Cz03g25160.t1												
38241321	Cz03g25170	Cz03g25170.t1	Cz03g25170.t1	PF07727	PTHR11439		2.7.7.49			AT4G23160.1	CRK8	cysteine-rich RLK (RECEPTOR-like protein kinase) 8	Cre03.g183950.t1.2	g3812.t1,Cre03.g183950.t1.1	
38241231	Cz03g25180	Cz03g25180.t1	Cz03g25180.t1		PTHR11439		2.7.7.49			AT4G23160.1	CRK8	cysteine-rich RLK (RECEPTOR-like protein kinase) 8	Cre03.g186800.t1.2	g3870.t1,Cre03.g186800.t1.1	
38240523	Cz03g25190	Cz03g25190.t1	Cz03g25190.t1												
38241507	Cz03g25200	Cz03g25200.t1	Cz03g25200.t1	PF07727	PTHR11439		2.7.7.49			AT4G23160.1	CRK8	cysteine-rich RLK (RECEPTOR-like protein kinase) 8	Cre16.g673450.t1.1	g16653.t1	
38241430	Cz03g25210	Cz03g25210.t1	Cz03g25210.t1												
38241088	Cz03g25220	Cz03g25220.t1	Cz03g25220.t1	PF14223	PTHR11439								Cre01.g045850.t1.1	g1029.t1	
38240669	Cz03g25230	Cz03g25230.t1	Cz03g25230.t1	PF13976,PF07727,PF00665	PTHR11439,PTHR11439:SF185		2.7.7.49		GO:0015074	AT4G23160.1	CRK8	cysteine-rich RLK (RECEPTOR-like protein kinase) 8	Cre16.g673450.t1.1	g16653.t1	
38240735	Cz03g25240	Cz03g25240.t1	Cz03g25240.t1												
38241253	Cz03g25250	Cz03g25250.t1	Cz03g25250.t1												
38241407	Cz03g25260	Cz03g25260.t1	Cz03g25260.t1												
38241234	Cz03g25270	Cz03g25270.t1	Cz03g25270.t1												
38240529	Cz03g25280	Cz03g25280.t1	Cz03g25280.t1		PTHR13146,PTHR13146:SF3	KOG3912							Cre16.g689423.t1.1	g16857.t1,Cre01.g071800.t1.1,Cre01.g071800.t1.2	
38240886	Cz03g25290	Cz03g25290.t1	Cz03g25290.t1		PTHR21228,PTHR21228:SF20								Cre09.g387450.t1.1	g9556.t1	
38241395	Cz03g25300	Cz03g25300.t1	Cz03g25300.t1										Cre07.g320500.t1.2	g7411.t1,Cre07.g320500.t1.1	
38241209	Cz03g25310	Cz03g25310.t1	Cz03g25310.t1		PTHR11315		3.4.19.9		GO:0008242,GO:0006541,GO:0003824	AT1G78670.1	ATGGH3,GGH3	gamma-glutamyl hydrolase 3	Cre06.g275050.t1.1	g6168.t1,GGH2	Gamma-glutamyl hydrolase
38240597	Cz03g25320	Cz03g25320.t1	Cz03g25320.t1	PF03167	PTHR11264	KOG2994	3.2.2.27	K03648	GO:0006284,GO:0006281,GO:0004844	AT3G18630.1	ATUNG,UNG	uracil dna glycosylase	Cre17.g746347.t1.1	g18043.t1,Cre20.g758750.t1.1,UNG1	Uracil DNA glycosylase
38241243	Cz03g25330	Cz03g25330.t1	Cz03g25330.t1	PF13414,PF13877	PTHR22904,PTHR22904:SF323					AT1G56440.1		Tetratricopeptide repeat (TPR)-like superfamily protein	Cre02.g084900.t1.2	g1568.t1,Cre02.g084900.t1.1	
38240668	Cz03g25340	Cz03g25340.t1	Cz03g25340.t1	PF09783	PTHR14534	KOG4635				AT2G37680.1			Cre17.g744497.t1.1	g18006.t1,Cre20.g760200.t1.1,Cre20.g760200.t1.2	
38240890	Cz03g25350	Cz03g25350.t1	Cz03g25350.t1		PTHR31451		3.2.1.78	K19355		AT3G10900.1		Glycosyl hydrolase superfamily protein	Cre07.g343933.t1.1	g8002.t1,EBM6	
38241258	Cz03g25360	Cz03g25360.t1	Cz03g25360.t1	PF12906			6.3.2.19		GO:0008270	AT5G62460.1		RING/FYVE/PHD zinc finger superfamily protein	Cre07.g312800.t2.1	g7237.t2	
38240915	Cz03g26010	Cz03g26010.t1	Cz03g26010.t1	PF12695	PTHR22778	KOG2551	1.5.1.3			AT1G09280.1			Cre03.g201439.t1.1	g4379.t1,Cre19.g752500.t1.1,Cre19.g752500.t1.2	
38241527	Cz03g26020	Cz03g26020.t1	Cz03g26020.t1	PF01432	PTHR11804,PTHR11804:SF5	KOG2090	3.4.24.59	K01410	GO:0006508,GO:0004222	AT5G51540.1		Zincin-like metalloproteases family protein	Cre02.g073400.t1.1	g1299.t1	
38241337	Cz03g26030	Cz03g26030.t1	Cz03g26030.t1												
38241444	Cz03g26040	Cz03g26040.t1	Cz03g26040.t1	PF12796	PTHR24123	KOG4412		K18441		AT2G31820.1		Ankyrin repeat family protein	Cre05.g245700.t1.1	g5220.t1,ANK25	Predicted protein with ankyrin repeats
38241246	Cz03g26050	Cz03g26050.t1	Cz03g26050.t1	PF12796						AT2G03430.1		Ankyrin repeat family protein	Cre05.g231100.t1.1	g5143.t1	
38240927	Cz03g26060	Cz03g26060.t1	Cz03g26060.t1												
38240644	Cz03g26070	Cz03g26070.t1	Cz03g26070.t1		PTHR12526,PTHR12526:SF384		2.4.1.241			AT3G11670.1	DGD1	UDP-Glycosyltransferase superfamily protein	Cre13.g583600.t1.2	g14328.t1,Cre13.g583600.t1.1	Galactolipid galactosyltransferase
38240631	Cz03g26080	Cz03g26080.t1	Cz03g26080.t1	PF13324	PTHR15492,PTHR15492:SF1				GO:0051726	AT1G71150.1			Cre16.g665550.t1.2	g16064.t1,Cre16.g665550.t1.1	
38241429	Cz03g26090	Cz03g26090.t1	Cz03g26090.t1		PTHR35136,PTHR35136:SF1		5.5.1.9	K08246		AT5G50375.1	CPI1	cyclopropyl isomerase	Cre16.g657300.t1.2	g15884.t1,Cre16.g657300.t1.1,CPI1	Cyclopropyl isomerase-like protein
38241541	Cz03g26100	Cz03g26100.t1	Cz03g26100.t1	PF05182						AT5G58040.1	ATFIP1[V],ATFIPS5,FIP1[V],FIPS5	homolog of yeast FIP1 [V]			
38241026	Cz03g26110	Cz03g26110.t1	Cz03g26110.t1	PF13893,PF14237,PF00076	PTHR15608	KOG1548		K13093	GO:0003676	AT5G16260.1	ELF9	RNA binding (RRM/RBD/RNP motifs) family protein	Cre17.g707050.t1.2	g17131.t1,Cre17.g707050.t1.1,SPL12,UAF5	
38240549	Cz03g26120	Cz03g26120.t1	Cz03g26120.t1	PF01974	PTHR13070		4.6.1.16	K15323	GO:0006388,GO:0000213				Cre14.g630500.t1.2	g15184.t1,Cre14.g630500.t1.1,TIE2	
38240978	Cz03g26130	Cz03g26130.t1	Cz03g26130.t1	PF03219	PTHR31187,PTHR31187:SF1			K03301	GO:0016021,GO:0006810,GO:0005524,GO:0005471	AT1G80300.1	ATNTT1,NTT1	nucleotide transporter 1	Cre17.g697950.t1.1	g16927.t1,AAA3	Plastidic ADP/ATP translocase
38240964	Cz03g26140	Cz03g26140.t1	Cz03g26140.t1	PF02854	PTHR23253			K03260	GO:0005515,GO:0003723	AT3G60240.4	CUM2,EIF4G	eukaryotic translation initiation factor 4G	Cre17.g696250.t1.1	g16889.t1	
38240729	Cz03g26150	Cz03g26150.t1	Cz03g26150.t1	PF08433				K15456		AT1G13870.1	DRL1	calmodulin binding;purine nucleotide binding	Cre17.g711050.t1.1	g17220.t1	
38240664	Cz03g26160	Cz03g26160.t1	Cz03g26160.t1	PF00439	PTHR22881,PTHR22881:SF11				GO:0005515	AT5G55040.1		DNA-binding bromodomain-containing protein	Cre17.g711100.t1.1	g17221.t1	
38240759	Cz03g26170	Cz03g26170.t1	Cz03g26170.t1	PF00871	PTHR21060,PTHR21060:SF11		2.7.2.1		GO:0016774,GO:0016310,GO:0016301,GO:0008152,GO:0005622				Cre09.g396700.t1.2	g9352.t1,Cre09.g396700.t1.1,ACK1	Acetate kinase
38240955	Cz03g26180	Cz03g26180.t1	Cz03g26180.t1	PF00871	PTHR21060,PTHR21060:SF11		2.7.2.1		GO:0016774,GO:0016310,GO:0016301,GO:0008152,GO:0005622				Cre17.g709850.t1.2	g17192.t1,Cre17.g709850.t1.1,ACK2	Acetate kinase
38241376	Cz03g26190	Cz03g26190.t1	Cz03g26190.t1	PF04564	PTHR22849		6.3.2.19		GO:0016567,GO:0004842	AT1G01660.1		RING/U-box superfamily protein	Cre17.g705450.t1.2	g17098.t1,Cre17.g705450.t1.1	Low-CO2-induced U-box protein
38240564	Cz03g26200	Cz03g26200.t1	Cz03g26200.t1	PF12576	PTHR33645					AT2G46915.1		Protein of unknown function (DUF3754)	Cre17.g719876.t1.1	g17423.t1	
38241287	Cz03g26210	Cz03g26210.t1	Cz03g26210.t1	PF13650									Cre17.g703050.t1.2	g17043.t1,Cre17.g703050.t1.1	
38240637	Cz03g26220	Cz03g26220.t1	Cz03g26220.t1	PF01966,PF04607	PTHR21262,PTHR21262:SF7				GO:0015969	AT1G54130.1	AT-RSH3,ATRSH3,RSH3	RELA/SPOT homolog 3	Cre14.g621351.t1.1	g14974.t1,Cre14.g621350.t1.3	
38240683	Cz03g26240	Cz03g26240.t1	Cz03g26240.t1	PF00504	PTHR21649,PTHR21649:SF6			K08915	GO:0016020,GO:0009765	AT2G40100.1	LHCB4.3	light harvesting complex photosystem II	Cre17.g720250.t1.2	g17431.t1,Cre17.g720250.t1.1,CP29	Chlorophyll a/b binding protein of photosystem II
38241452	Cz03g27010	Cz03g27010.t1	Cz03g27010.t1	PF03121	PTHR31399,PTHR31399:SF0				GO:0006260,GO:0003896	AT5G52800.3		DNA primases	Cre17.g705150.t1.1	g17091.t1	
38241263	Cz03g27020	Cz03g27020.t1	Cz03g27020.t1	PF12847	PTHR18895,PTHR18895:SF75		2.6.1.107,2.1.1.281								
38241557	Cz03g27030	Cz03g27030.t1	Cz03g27030.t1												
38241041	Cz03g27040	Cz03g27040.t1	Cz03g27040.t1	PF03151	PTHR11132,PTHR11132:SF57	KOG1441		K15285		AT2G30460.1		Nucleotide/sugar transporter family protein	Cre17.g710850.t1.2	g17213.t1,Cre17.g710850.t1.1,TPT29	
38240706	Cz03g27050	Cz03g27050.t1	Cz03g27050.t1	PF07690	PTHR23525				GO:0055085,GO:0016021				Cre17.g707250.t1.2	g17136.t1,Cre17.g707250.t1.1,MFT29	
38240949	Cz03g27060	Cz03g27060.t1	Cz03g27060.t1		PTHR21847										
38241292	Cz03g27070	Cz03g27070.t1	Cz03g27070.t1	PF13561	PTHR24322,PTHR24322:SF282	KOG1205	1.1.1.62	K11150		AT5G10050.1		NAD(P)-binding Rossmann-fold superfamily protein	Cre07.g352450.t1.2	g8197.t1,Cre07.g352450.t1.1,SDR10	
38241305	Cz03g27080	Cz03g27080.t1	Cz03g27080.t1				2.7.11.1						Cre13.g584450.t1.1	g14346.t2	
38241572	Cz03g27090	Cz03g27090.t1	Cz03g27090.t1		PTHR11776,PTHR11776:SF8		2.4.2.7	K00759		AT4G12440.2	APT4	adenine phosphoribosyl transferase 4	Cre17.g704850.t1.2	g17085.t1,Cre17.g704850.t1.1	
38241511	Cz03g27100	Cz03g27100.t1	Cz03g27100.t1	PF01764	PTHR21493,PTHR21493:SF135				GO:0006629	AT2G42450.1		alpha/beta-Hydrolases superfamily protein	Cre14.g622800.t1.1	g15010.t1	
38241082	Cz03g27110	Cz03g27110.t1	Cz03g27110.t1	PF04134	PTHR33639,PTHR33639:SF2					AT1G52590.1		Putative thiol-disulphide oxidoreductase DCC	Cre14.g622750.t1.1	g15009.t1	
38240608	Cz03g27120	Cz03g27120.t1	Cz03g27120.t1	PF03073	PTHR10057	KOG3797		K05770	GO:0016021	AT2G47770.1	ATTSPO,TSPO	TSPO(outer membrane tryptophan-rich sensory protein)-related	Cre24.g755497.t1.1	g18258.t1,Cre05.g231350.t1.1,Cre05.g231350.t1.2	
38240930	Cz03g27130	Cz03g27130.t1	Cz03g27130.t1										Cre17.g704950.t1.1	g17087.t1	
38240923	Cz03g27140	Cz03g27140.t1	Cz03g27140.t1		PTHR14594,PTHR14594:SF1								Cre17.g704950.t1.1	g17087.t1	
38241180	Cz03g27150	Cz03g27150.t1	Cz03g27150.t1	PF12796	PTHR24198	KOG4412				AT2G03430.1		Ankyrin repeat family protein	Cre05.g245700.t1.1	g5220.t1,ANK25	Predicted protein with ankyrin repeats
38241131	Cz03g27160	Cz03g27160.t1	Cz03g27160.t1	PF00004,PF01434	PTHR23076,PTHR23076:SF72			K03798	GO:0005524,GO:0006508,GO:0004222	AT2G30950.1	FTSH2,VAR2	FtsH extracellular protease family	Cre17.g720050.t1.2	g17427.t1,Cre17.g720050.t1.1,FHL2	FtsH-like membrane ATPase/metalloprotease
38241501	Cz03g27170	Cz03g27170.t1	Cz03g27170.t1	PF02373	PTHR10694,PTHR10694:SF7		1.14.11.27	K06709		AT4G20400.1	JMJ14,PKDM7B	JUMONJI 14	Cre17.g709550.t1.2	g17186.t1,Cre17.g709550.t1.1	
38240613	Cz03g27180	Cz03g27180.t1	Cz03g27180.t1												
38241239	Cz03g27190	Cz03g27190.t1	Cz03g27190.t1												
38240599	Cz03g27200	Cz03g27200.t1	Cz03g27200.t1	PF00650	PTHR23324					AT4G34580.1	COW1,SRH1	Sec14p-like phosphatidylinositol transfer family protein	Cre17.g718100.t1.2	g17379.t1,Cre17.g718100.t1.1	
38241056	Cz03g27210	Cz03g27210.t1	Cz03g27210.t1	PF03741	PTHR30238,PTHR30238:SF0				GO:0016021	AT5G12130.1	ATTERC,PDE149	integral membrane TerC family protein	Cre17.g712400.t1.2	g17251.t1,Cre17.g712400.t1.1	
38241497	Cz03g27220	Cz03g27220.t1	Cz03g27220.t1	PF02897	PTHR11757,PTHR11757:SF10		3.4.21.83	K01354	GO:0070008,GO:0004252,GO:0006508	AT1G50380.1		Prolyl oligopeptidase family protein	Cre17.g697650.t1.1	g16920.t1	
38241356	Cz03g27230	Cz03g27230.t1	Cz03g27230.t1	PF00326	PTHR11757,PTHR11757:SF10		3.4.21.83		GO:0008236,GO:0006508,GO:0004252	AT1G50380.1		Prolyl oligopeptidase family protein	Cre17.g697650.t1.1	g16920.t1	
38240657	Cz03g27240	Cz03g27240.t1	Cz03g27240.t1	PF01490	PTHR22950					AT2G39130.1		Transmembrane amino acid transporter family protein	Cre06.g298750.t1.2	g6910.t1,Cre06.g298750.t1.1,AOT4	Amino acid transporter
38240720	Cz03g27250	Cz03g27250.t1	Cz03g27250.t1	PF01490									Cre06.g298750.t1.2	g6910.t1,Cre06.g298750.t1.1,AOT4	Amino acid transporter
38241346	Cz03g27260	Cz03g27260.t1	Cz03g27260.t1										Cre06.g298750.t1.2	g6910.t1,Cre06.g298750.t1.1,AOT4	Amino acid transporter
38240520	Cz03g27270	Cz03g27270.t1	Cz03g27270.t1	PF04777					GO:0055114,GO:0016972						
38240658	Cz03g27280	Cz03g27280.t1	Cz03g27280.t1												
38240928	Cz03g27290	Cz03g27290.t1	Cz03g27290.t1										Cre17.g718050.t1.2	g17378.t1,Cre17.g718050.t1.1	
38240656	Cz03g28010	Cz03g28010.t1	Cz03g28010.t1	PF02705	PTHR30540			K03549	GO:0071805,GO:0016020,GO:0015079	AT4G13420.1	ATHAK5,HAK5	high affinity K+ transporter 5	Cre17.g714150.t1.1	g17292.t1,KUP1	Potassium ion uptake transporter
38241113	Cz03g28020	Cz03g28020.t1	Cz03g28020.t1	PF14560,PF00240	PTHR10666	KOG0001		K08770	GO:0005515	AT1G31340.1	ATRUB1,NEDD8,RUB1	related to ubiquitin 1	Cre09.g396400.t1.2	g9361.t1,Cre09.g396400.t1.1,UBQ2	Bi-ubiquitin
38241152	Cz03g28030	Cz03g28030.t1	Cz03g28030.t1	PF00025	PTHR11485	KOG0090		K12272	GO:0005525	AT5G05670.2		signal recognition particle binding	Cre17.g718350.t1.2	g17385.t1,Cre17.g718350.t1.1,SRP2,SRRB1	Beta Subunit of the SRP Receptor
38240586	Cz03g28040	Cz03g28040.t1	Cz03g28040.t1												
38240829	Cz03g28050	Cz03g28050.t1	Cz03g28050.t1	PF13207	PTHR21299		2.7.4.25								
38240993	Cz03g28060	Cz03g28060.t1	Cz03g28060.t1	PF12937					GO:0005515	AT3G54480.1	SKIP5,SKP5	SKP1/ASK-interacting protein 5	Cre17.g718400.t1.2	g17386.t1,Cre17.g718400.t1.1	
38241530	Cz03g28070	Cz03g28070.t1	Cz03g28070.t1	PF00098,PF03732					GO:0008270,GO:0003676						
38240590	Cz03g28080	Cz03g28080.t1	Cz03g28080.t1	PF14560,PF00240	PTHR10666	KOG0001		K08770	GO:0005515	AT2G35635.1	RUB2,UBQ7	ubiquitin 7	Cre09.g396400.t1.2	g9361.t1,Cre09.g396400.t1.1,UBQ2	Bi-ubiquitin
38240629	Cz03g28090	Cz03g28090.t1	Cz03g28090.t1	PF00025	PTHR11485	KOG0090		K12272	GO:0005525	AT5G05670.1		signal recognition particle binding	Cre17.g718350.t1.2	g17385.t1,Cre17.g718350.t1.1,SRP2,SRRB1	Beta Subunit of the SRP Receptor
38241214	Cz03g28100	Cz03g28100.t1	Cz03g28100.t1												
38241564	Cz03g28110	Cz03g28110.t1	Cz03g28110.t1	PF13207	PTHR21299		2.7.4.25								
38240997	Cz03g28120	Cz03g28120.t1	Cz03g28120.t1	PF12937					GO:0005515	AT3G54480.1	SKIP5,SKP5	SKP1/ASK-interacting protein 5	Cre17.g718400.t1.2	g17386.t1,Cre17.g718400.t1.1	
38240565	Cz03g28130	Cz03g28130.t1	Cz03g28130.t1	PF00098,PF03732					GO:0008270,GO:0003676						
38240800	Cz03g28140	Cz03g28140.t1	Cz03g28140.t1	PF00078	PTHR24559,PTHR24559:SF201		2.7.7.7,3.1.26.4,2.7.7.49			ATMG00860.1		DNA/RNA polymerases superfamily protein	Cre05.g235400.t1.2	g5413.t1,Cre05.g235400.t1.1	
