#transcriptId	proteinId	kogid	kogdefline	kogClass	kogGroup
70542	70503	KOG1567	Ribonucleotide reductase, beta subunit	Nucleotide transport and metabolism 	METABOLISM
70549	70510	KOG0237	Glycinamide ribonucleotide synthetase (GARS)/Aminoimidazole ribonucleotide synthetase (AIRS)	Nucleotide transport and metabolism 	METABOLISM
70609	70570	KOG1528	Salt-sensitive 3prime-phosphoadenosine-5prime-phosphatase HAL2/SAL1	Nucleotide transport and metabolism 	METABOLISM
70622	70583	KOG0707	Guanylate kinase	Nucleotide transport and metabolism 	METABOLISM
70744	70705	KOG0036	Predicted mitochondrial carrier protein	Nucleotide transport and metabolism 	METABOLISM
70917	70878	KOG0237	Glycinamide ribonucleotide synthetase (GARS)/Aminoimidazole ribonucleotide synthetase (AIRS)	Nucleotide transport and metabolism 	METABOLISM
70926	70887	KOG1479	Nucleoside transporter	Nucleotide transport and metabolism 	METABOLISM
70957	70918	KOG1800	Ferredoxin/adrenodoxin reductase	Nucleotide transport and metabolism 	METABOLISM
70969	70930	KOG2902	Dihydroorotase	Nucleotide transport and metabolism 	METABOLISM
71018	70979	KOG1386	Nucleoside phosphatase	Nucleotide transport and metabolism 	METABOLISM
71115	71076	KOG2835	Phosphoribosylamidoimidazole-succinocarboxamide synthase	Nucleotide transport and metabolism 	METABOLISM
71162	71123	KOG2700	Adenylosuccinate lyase	Nucleotide transport and metabolism 	METABOLISM
71422	71383	KOG0888	Nucleoside diphosphate kinase	Nucleotide transport and metabolism 	METABOLISM
71428	71389	KOG1018	Cytosine deaminase FCY1 and related enzymes	Nucleotide transport and metabolism 	METABOLISM
71513	71474	KOG1448	Ribose-phosphate pyrophosphokinase	Nucleotide transport and metabolism 	METABOLISM
71865	71826	KOG1622	GMP synthase	Nucleotide transport and metabolism 	METABOLISM
71873	71834	KOG1448	Ribose-phosphate pyrophosphokinase	Nucleotide transport and metabolism 	METABOLISM
71887	71848	KOG3099	Bisphosphate 3prime-nucleotidase BPNT1/Inositol polyphosphate 1-phosphatase	Nucleotide transport and metabolism 	METABOLISM
72070	72031	KOG3127	Deoxycytidylate deaminase	Nucleotide transport and metabolism 	METABOLISM
72270	72231	KOG3370	dUTPase	Nucleotide transport and metabolism 	METABOLISM
72327	72288	KOG3099	Bisphosphate 3prime-nucleotidase BPNT1/Inositol polyphosphate 1-phosphatase	Nucleotide transport and metabolism 	METABOLISM
72641	72602	KOG2550	IMP dehydrogenase/GMP reductase	Nucleotide transport and metabolism 	METABOLISM
72653	72614	KOG1448	Ribose-phosphate pyrophosphokinase	Nucleotide transport and metabolism 	METABOLISM
72729	72690	KOG3125	Thymidine kinase	Nucleotide transport and metabolism 	METABOLISM
72800	72761	KOG4235	Mitochondrial thymidine kinase 2/deoxyguanosine kinase	Nucleotide transport and metabolism 	METABOLISM
72985	72946	KOG1096	Adenosine monophosphate deaminase	Nucleotide transport and metabolism 	METABOLISM
72988	72949	KOG0036	Predicted mitochondrial carrier protein	Nucleotide transport and metabolism 	METABOLISM
73087	73048	KOG4419	5prime nucleotidase	Nucleotide transport and metabolism 	METABOLISM
73088	73049	KOG4419	5prime nucleotidase	Nucleotide transport and metabolism 	METABOLISM
73304	73265	KOG1528	Salt-sensitive 3prime-phosphoadenosine-5prime-phosphatase HAL2/SAL1	Nucleotide transport and metabolism 	METABOLISM
73316	73277	KOG1377	Uridine 5prime- monophosphate synthase/orotate phosphoribosyltransferase	Nucleotide transport and metabolism 	METABOLISM
73355	73316	KOG3379	Diadenosine polyphosphate hydrolase and related proteins of the histidine triad (HIT) family	Nucleotide transport and metabolism 	METABOLISM
73523	73484	KOG2466	Uridine permease/thiamine transporter/allantoin transport	Nucleotide transport and metabolism 	METABOLISM
73618	73579	KOG3008	Quinolinate phosphoribosyl transferase	Nucleotide transport and metabolism 	METABOLISM
73752	73713	KOG3347	Predicted nucleotide kinase/nuclear protein involved oxidative stress response	Nucleotide transport and metabolism 	METABOLISM
73922	73883	KOG1018	Cytosine deaminase FCY1 and related enzymes	Nucleotide transport and metabolism 	METABOLISM
73925	73886	KOG1385	Nucleoside phosphatase	Nucleotide transport and metabolism 	METABOLISM
74166	74127	KOG3078	Adenylate kinase	Nucleotide transport and metabolism 	METABOLISM
74212	74173	KOG1018	Cytosine deaminase FCY1 and related enzymes	Nucleotide transport and metabolism 	METABOLISM
74412	74373	KOG0833	Cytidine deaminase	Nucleotide transport and metabolism 	METABOLISM
74427	74388	KOG3078	Adenylate kinase	Nucleotide transport and metabolism 	METABOLISM
74563	74524	KOG1018	Cytosine deaminase FCY1 and related enzymes	Nucleotide transport and metabolism 	METABOLISM
74585	74546	KOG2938	Predicted inosine-uridine preferring nucleoside hydrolase	Nucleotide transport and metabolism 	METABOLISM
74615	74576	KOG3019	Predicted nucleoside-diphosphate sugar epimerase	Nucleotide transport and metabolism 	METABOLISM
74938	74899	KOG1355	Adenylosuccinate synthase	Nucleotide transport and metabolism 	METABOLISM
75185	75146	KOG1097	Adenine deaminase/adenosine deaminase	Nucleotide transport and metabolism 	METABOLISM
75268	75229	KOG1907	Phosphoribosylformylglycinamidine synthase	Nucleotide transport and metabolism 	METABOLISM
75297	75258	KOG2466	Uridine permease/thiamine transporter/allantoin transport	Nucleotide transport and metabolism 	METABOLISM
75313	75274	KOG2466	Uridine permease/thiamine transporter/allantoin transport	Nucleotide transport and metabolism 	METABOLISM
75323	75284	KOG4313	Thiamine pyrophosphokinase	Nucleotide transport and metabolism 	METABOLISM
75366	75327	KOG3222	Inosine triphosphate pyrophosphatase	Nucleotide transport and metabolism 	METABOLISM
75375	75336	KOG3222	Inosine triphosphate pyrophosphatase	Nucleotide transport and metabolism 	METABOLISM
75486	75447	KOG3327	Thymidylate kinase/adenylate kinase	Nucleotide transport and metabolism 	METABOLISM
75607	75568	KOG1018	Cytosine deaminase FCY1 and related enzymes	Nucleotide transport and metabolism 	METABOLISM
75734	75695	KOG3078	Adenylate kinase	Nucleotide transport and metabolism 	METABOLISM
75843	75804	KOG3078	Adenylate kinase	Nucleotide transport and metabolism 	METABOLISM
75893	75854	KOG1567	Ribonucleotide reductase, beta subunit	Nucleotide transport and metabolism 	METABOLISM
76143	76104	KOG2702	Predicted panthothenate kinase/uridine kinase-related protein	Nucleotide transport and metabolism 	METABOLISM
76347	76308	KOG2835	Phosphoribosylamidoimidazole-succinocarboxamide synthase	Nucleotide transport and metabolism 	METABOLISM
76473	76434	KOG3367	Hypoxanthine-guanine phosphoribosyltransferase	Nucleotide transport and metabolism 	METABOLISM
76501	76462	KOG3078	Adenylate kinase	Nucleotide transport and metabolism 	METABOLISM
76692	76653	KOG2056	Equilibrative nucleoside transporter protein	Nucleotide transport and metabolism 	METABOLISM
69062	69023	KOG0234	Fructose-6-phosphate 2-kinase/fructose-2,6-biphosphatase	Carbohydrate transport and metabolism 	METABOLISM
69160	69121	KOG1220	Phosphoglucomutase/phosphomannomutase	Carbohydrate transport and metabolism 	METABOLISM
69208	69169	KOG2670	Enolase	Carbohydrate transport and metabolism 	METABOLISM
69211	69172	KOG1879	UDP-glucose:glycoprotein glucosyltransferase	Carbohydrate transport and metabolism 	METABOLISM
69214	69175	KOG0657	Glyceraldehyde 3-phosphate dehydrogenase	Carbohydrate transport and metabolism 	METABOLISM
69260	69221	KOG1330	Sugar transporter/spinster transmembrane protein	Carbohydrate transport and metabolism 	METABOLISM
69302	69263	KOG1050	Trehalose-6-phosphate synthase component TPS1 and related subunits	Carbohydrate transport and metabolism 	METABOLISM
69345	69306	KOG3893	Mannosyltransferase	Carbohydrate transport and metabolism 	METABOLISM
69366	69327	KOG1557	Fructose-biphosphate aldolase	Carbohydrate transport and metabolism 	METABOLISM
69367	69328	KOG0470	1,4-alpha-glucan branching enzyme/starch branching enzyme II	Carbohydrate transport and metabolism 	METABOLISM
69536	69497	KOG1021	Acetylglucosaminyltransferase EXT1/exostosin 1	Carbohydrate transport and metabolism 	METABOLISM
69595	69556	KOG1594	Uncharacterized enzymes related to aldose 1-epimerase	Carbohydrate transport and metabolism 	METABOLISM
69713	69674	KOG1581	UDP-galactose transporter related protein	Carbohydrate transport and metabolism 	METABOLISM
69728	69689	KOG1441	Glucose-6-phosphate/phosphate and phosphoenolpyruvate/phosphate antiporter	Carbohydrate transport and metabolism 	METABOLISM
69759	69720	KOG0471	Alpha-amylase	Carbohydrate transport and metabolism 	METABOLISM
69877	69838	KOG4153	Fructose 1,6-bisphosphate aldolase	Carbohydrate transport and metabolism 	METABOLISM
69924	69885	KOG1203	Predicted dehydrogenase	Carbohydrate transport and metabolism 	METABOLISM
69963	69924	KOG2532	Permease of the major facilitator superfamily	Carbohydrate transport and metabolism 	METABOLISM
69969	69930	KOG1203	Predicted dehydrogenase	Carbohydrate transport and metabolism 	METABOLISM
70024	69985	KOG2429	Glycosyl hydrolase, family 47	Carbohydrate transport and metabolism 	METABOLISM
70043	70004	KOG2806	Chitinase	Carbohydrate transport and metabolism 	METABOLISM
70071	70032	KOG2854	Possible pfkB family carbohydrate kinase	Carbohydrate transport and metabolism 	METABOLISM
70074	70035	KOG0657	Glyceraldehyde 3-phosphate dehydrogenase	Carbohydrate transport and metabolism 	METABOLISM
70116	70077	KOG2099	Glycogen phosphorylase	Carbohydrate transport and metabolism 	METABOLISM
70163	70124	KOG1581	UDP-galactose transporter related protein	Carbohydrate transport and metabolism 	METABOLISM
70171	70132	KOG3111	D-ribulose-5-phosphate 3-epimerase	Carbohydrate transport and metabolism 	METABOLISM
70187	70148	KOG2099	Glycogen phosphorylase	Carbohydrate transport and metabolism 	METABOLISM
70242	70203	KOG2619	Fucosyltransferase	Carbohydrate transport and metabolism 	METABOLISM
70254	70215	KOG2426	Dihydroxyacetone kinase/glycerone kinase	Carbohydrate transport and metabolism 	METABOLISM
70305	70266	KOG1582	UDP-galactose transporter related protein	Carbohydrate transport and metabolism 	METABOLISM
70308	70269	KOG0626	Beta-glucosidase, lactase phlorizinhydrolase, and related proteins	Carbohydrate transport and metabolism 	METABOLISM
70312	70273	KOG2532	Permease of the major facilitator superfamily	Carbohydrate transport and metabolism 	METABOLISM
70375	70336	KOG1203	Predicted dehydrogenase	Carbohydrate transport and metabolism 	METABOLISM
70376	70337	KOG2446	Glucose-6-phosphate isomerase	Carbohydrate transport and metabolism 	METABOLISM
70458	70419	KOG0470	1,4-alpha-glucan branching enzyme/starch branching enzyme II	Carbohydrate transport and metabolism 	METABOLISM
70584	70545	KOG1431	GDP-L-fucose synthetase	Carbohydrate transport and metabolism 	METABOLISM
70663	70624	KOG1050	Trehalose-6-phosphate synthase component TPS1 and related subunits	Carbohydrate transport and metabolism 	METABOLISM
70725	70686	KOG4626	O-linked N-acetylglucosamine transferase OGT	Carbohydrate transport and metabolism 	METABOLISM
70761	70722	KOG0747	Putative NAD+-dependent epimerases	Carbohydrate transport and metabolism 	METABOLISM
70773	70734	KOG2944	Glyoxalase	Carbohydrate transport and metabolism 	METABOLISM
70802	70763	KOG2788	Glycosyltransferase	Carbohydrate transport and metabolism 	METABOLISM
70807	70768	KOG1643	Triosephosphate isomerase	Carbohydrate transport and metabolism 	METABOLISM
70839	70800	KOG2619	Fucosyltransferase	Carbohydrate transport and metabolism 	METABOLISM
70846	70807	KOG2532	Permease of the major facilitator superfamily	Carbohydrate transport and metabolism 	METABOLISM
70877	70838	KOG4626	O-linked N-acetylglucosamine transferase OGT	Carbohydrate transport and metabolism 	METABOLISM
70916	70877	KOG2666	UDP-glucose/GDP-mannose dehydrogenase	Carbohydrate transport and metabolism 	METABOLISM
70934	70895	KOG2855	Ribokinase	Carbohydrate transport and metabolism 	METABOLISM
70946	70907	KOG1022	Acetylglucosaminyltransferase EXT2/exostosin 2	Carbohydrate transport and metabolism 	METABOLISM
71076	71037	KOG4754	Predicted phosphoglycerate mutase	Carbohydrate transport and metabolism 	METABOLISM
71089	71050	KOG1050	Trehalose-6-phosphate synthase component TPS1 and related subunits	Carbohydrate transport and metabolism 	METABOLISM
71120	71081	KOG1372	GDP-mannose 4,6 dehydratase	Carbohydrate transport and metabolism 	METABOLISM
71148	71109	KOG1203	Predicted dehydrogenase	Carbohydrate transport and metabolism 	METABOLISM
71170	71131	KOG1458	Fructose-1,6-bisphosphatase	Carbohydrate transport and metabolism 	METABOLISM
71254	71215	KOG1441	Glucose-6-phosphate/phosphate and phosphoenolpyruvate/phosphate antiporter	Carbohydrate transport and metabolism 	METABOLISM
71269	71230	KOG2440	Pyrophosphate-dependent phosphofructo-1-kinase	Carbohydrate transport and metabolism 	METABOLISM
71303	71264	KOG0470	1,4-alpha-glucan branching enzyme/starch branching enzyme II	Carbohydrate transport and metabolism 	METABOLISM
71315	71276	KOG2533	Permease of the major facilitator superfamily	Carbohydrate transport and metabolism 	METABOLISM
71381	71342	KOG1604	Predicted mutarotase	Carbohydrate transport and metabolism 	METABOLISM
71425	71386	KOG1429	dTDP-glucose 4-6-dehydratase/UDP-glucuronic acid decarboxylase	Carbohydrate transport and metabolism 	METABOLISM
71500	71461	KOG2178	Predicted sugar kinase	Carbohydrate transport and metabolism 	METABOLISM
71517	71478	KOG1330	Sugar transporter/spinster transmembrane protein	Carbohydrate transport and metabolism 	METABOLISM
71549	71510	KOG1330	Sugar transporter/spinster transmembrane protein	Carbohydrate transport and metabolism 	METABOLISM
71594	71555	KOG1441	Glucose-6-phosphate/phosphate and phosphoenolpyruvate/phosphate antiporter	Carbohydrate transport and metabolism 	METABOLISM
71602	71563	KOG1203	Predicted dehydrogenase	Carbohydrate transport and metabolism 	METABOLISM
71615	71576	KOG4748	Subunit of Golgi mannosyltransferase complex	Carbohydrate transport and metabolism 	METABOLISM
71624	71585	KOG2951	Inositol monophosphatase	Carbohydrate transport and metabolism 	METABOLISM
71630	71591	KOG2175	Protein predicted to be involved in carbohydrate metabolism	Carbohydrate transport and metabolism 	METABOLISM
71675	71636	KOG0625	Phosphoglucomutase	Carbohydrate transport and metabolism 	METABOLISM
71725	71686	KOG1441	Glucose-6-phosphate/phosphate and phosphoenolpyruvate/phosphate antiporter	Carbohydrate transport and metabolism 	METABOLISM
71764	71725	KOG0471	Alpha-amylase	Carbohydrate transport and metabolism 	METABOLISM
71768	71729	KOG2323	Pyruvate kinase	Carbohydrate transport and metabolism 	METABOLISM
71773	71734	KOG0450	2-oxoglutarate dehydrogenase, E1 subunit	Carbohydrate transport and metabolism 	METABOLISM
71777	71738	KOG2323	Pyruvate kinase	Carbohydrate transport and metabolism 	METABOLISM
71805	71766	KOG2234	Predicted UDP-galactose transporter	Carbohydrate transport and metabolism 	METABOLISM
71827	71788	KOG2204	Mannosyl-oligosaccharide alpha-1,2-mannosidase and related glycosyl hydrolases	Carbohydrate transport and metabolism 	METABOLISM
71867	71828	KOG2537	Phosphoglucomutase/phosphomannomutase	Carbohydrate transport and metabolism 	METABOLISM
71901	71862	KOG3147	6-phosphogluconolactonase - like protein	Carbohydrate transport and metabolism 	METABOLISM
71923	71884	KOG0631	Galactokinase	Carbohydrate transport and metabolism 	METABOLISM
71931	71892	KOG2854	Possible pfkB family carbohydrate kinase	Carbohydrate transport and metabolism 	METABOLISM
71977	71938	KOG1441	Glucose-6-phosphate/phosphate and phosphoenolpyruvate/phosphate antiporter	Carbohydrate transport and metabolism 	METABOLISM
72007	71968	KOG1203	Predicted dehydrogenase	Carbohydrate transport and metabolism 	METABOLISM
72026	71987	KOG0747	Putative NAD+-dependent epimerases	Carbohydrate transport and metabolism 	METABOLISM
